"","SECCION","munn","edo","edon","disloc1996","disloc2018","P_18y+","P_Total","ENTIDAD","NOMBRE ENTIDAD","DISTRITO","MUNICIPIO","NOMBRE MUNICIPIO","TIPO"
"207",657,23,"mex",15,36,12,1629,2396,15,"MEXICO",2,23,"COYOTEPEC","URBANO(A)"
"208",658,23,"mex",15,36,12,2545,3940,15,"MEXICO",2,23,"COYOTEPEC","URBANO(A)"
"209",659,23,"mex",15,36,12,2522,4382,15,"MEXICO",2,23,"COYOTEPEC","MIXTO(A)"
"210",660,23,"mex",15,36,12,2163,3631,15,"MEXICO",2,23,"COYOTEPEC","URBANO(A)"
"211",661,23,"mex",15,36,12,1438,2172,15,"MEXICO",2,23,"COYOTEPEC","URBANO(A)"
"212",662,23,"mex",15,36,12,2557,4509,15,"MEXICO",2,23,"COYOTEPEC","MIXTO(A)"
"213",663,23,"mex",15,36,12,3031,5224,15,"MEXICO",2,23,"COYOTEPEC","MIXTO(A)"
"214",664,23,"mex",15,36,12,3060,5089,15,"MEXICO",2,23,"COYOTEPEC","URBANO(A)"
"215",1956,36,"mex",15,36,20,8788,14961,15,"MEXICO",2,36,"HUEHUETOCA","MIXTO(A)"
"216",1957,36,"mex",15,36,20,2467,4152,15,"MEXICO",2,36,"HUEHUETOCA","MIXTO(A)"
"217",1958,36,"mex",15,36,20,611,941,15,"MEXICO",2,36,"HUEHUETOCA","URBANO(A)"
"218",1960,36,"mex",15,36,20,2170,3537,15,"MEXICO",2,36,"HUEHUETOCA","URBANO(A)"
"219",1961,36,"mex",15,36,20,964,1578,15,"MEXICO",2,36,"HUEHUETOCA","RURAL"
"220",1962,36,"mex",15,36,20,5130,8699,15,"MEXICO",2,36,"HUEHUETOCA","URBANO(A)"
"221",1963,36,"mex",15,36,20,7467,13165,15,"MEXICO",2,36,"HUEHUETOCA","URBANO(A)"
"222",1964,36,"mex",15,36,20,1178,1976,15,"MEXICO",2,36,"HUEHUETOCA","RURAL"
"223",1965,36,"mex",15,36,20,0,0,15,"MEXICO",2,36,"HUEHUETOCA","RURAL"
"224",1966,36,"mex",15,36,20,33,58,15,"MEXICO",2,36,"HUEHUETOCA","RURAL"
"225",1967,36,"mex",15,36,20,2086,3294,15,"MEXICO",2,36,"HUEHUETOCA","MIXTO(A)"
"226",1968,36,"mex",15,36,20,2869,4885,15,"MEXICO",2,36,"HUEHUETOCA","URBANO(A)"
"227",1969,36,"mex",15,36,20,2808,4688,15,"MEXICO",2,36,"HUEHUETOCA","URBANO(A)"
"228",1970,36,"mex",15,36,20,2329,3757,15,"MEXICO",2,36,"HUEHUETOCA","URBANO(A)"
"229",1971,36,"mex",15,36,20,1161,1804,15,"MEXICO",2,36,"HUEHUETOCA","MIXTO(A)"
"230",1972,36,"mex",15,36,20,967,1509,15,"MEXICO",2,36,"HUEHUETOCA","URBANO(A)"
"231",1973,36,"mex",15,36,20,1363,2145,15,"MEXICO",2,36,"HUEHUETOCA","URBANO(A)"
"232",1974,36,"mex",15,36,20,995,1559,15,"MEXICO",2,36,"HUEHUETOCA","URBANO(A)"
"233",1975,36,"mex",15,36,20,1193,1817,15,"MEXICO",2,36,"HUEHUETOCA","URBANO(A)"
"234",6394,NA,NA,NA,NA,NA,NA,NA,15,"MEXICO",2,36,"HUEHUETOCA","MIXTO(A)"
"235",6395,NA,NA,NA,NA,NA,NA,NA,15,"MEXICO",2,36,"HUEHUETOCA","RURAL"
"236",6396,NA,NA,NA,NA,NA,NA,NA,15,"MEXICO",2,36,"HUEHUETOCA","RURAL"
