"","SECCION","munn.x","edon.x","disloc2018.x","disloc2012.x","escenario1","escenario2","escenario3","pobtot","dsiSQ_E1","dsi_pob","dif","rural","urbano","mixto"
"36",37,1,27,6,1,18,6,6,1709,0.506,0.512159448887043,0.00615944888704301,1,0,0
"37",38,1,27,6,1,18,6,6,1220,0.506,0.512159448887043,0.00615944888704301,1,0,0
"38",39,1,27,6,1,18,6,6,1223,0.506,0.512159448887043,0.00615944888704301,1,0,0
"39",40,1,27,6,1,18,6,6,1059,0.506,0.512159448887043,0.00615944888704301,1,0,0
"40",41,1,27,6,1,18,6,6,1144,0.506,0.512159448887043,0.00615944888704301,1,0,0
"41",42,1,27,6,1,18,6,6,2595,0.506,0.512159448887043,0.00615944888704301,1,0,0
"42",43,1,27,6,1,18,6,6,1397,0.506,0.512159448887043,0.00615944888704301,1,0,0
"43",44,1,27,6,1,18,6,6,1782,0.506,0.512159448887043,0.00615944888704301,1,0,0
"44",45,1,27,6,1,18,6,6,1589,0.506,0.512159448887043,0.00615944888704301,1,0,0
"45",668,7,27,9,8,16,9,9,2839,0.387,0.320473700399877,0.066526299600123,0,0,0
"46",669,7,27,9,8,16,9,9,1272,0.387,0.320473700399877,0.066526299600123,0,0,0
"47",670,7,27,9,8,16,9,9,915,0.387,0.320473700399877,0.066526299600123,0,0,0
"48",671,7,27,9,8,16,9,9,1262,0.387,0.320473700399877,0.066526299600123,0,0,0
"49",672,7,27,9,8,16,9,9,2501,0.387,0.320473700399877,0.066526299600123,0,0,0
"50",673,7,27,9,8,16,9,9,1313,0.387,0.320473700399877,0.066526299600123,0,0,0
"51",674,7,27,9,8,16,9,9,3764,0.387,0.320473700399877,0.066526299600123,0,0,1
"52",675,7,27,9,8,16,9,9,1045,0.387,0.320473700399877,0.066526299600123,0,0,0
"53",676,7,27,9,8,16,9,9,1662,0.387,0.320473700399877,0.066526299600123,0,0,0
"54",677,7,27,9,8,16,9,9,4271,0.387,0.320473700399877,0.066526299600123,0,0,0
"55",678,7,27,9,8,16,9,9,4049,0.387,0.320473700399877,0.066526299600123,0,0,1
"56",679,7,27,9,8,16,9,9,1269,0.387,0.320473700399877,0.066526299600123,1,0,0
"57",680,7,27,9,8,16,9,9,399,0.387,0.320473700399877,0.066526299600123,1,0,0
"58",681,7,27,9,8,16,9,9,851,0.387,0.320473700399877,0.066526299600123,1,0,0
"59",682,7,27,9,8,16,9,9,772,0.387,0.320473700399877,0.066526299600123,1,0,0
"60",683,7,27,9,8,16,9,9,1456,0.387,0.320473700399877,0.066526299600123,1,0,0
"61",846,11,27,9,12,16,9,9,2435,0.387,0.320473700399877,0.066526299600123,0,0,0
"62",847,11,27,9,12,16,9,9,1556,0.387,0.320473700399877,0.066526299600123,0,0,0
"63",848,11,27,9,12,16,9,9,1458,0.387,0.320473700399877,0.066526299600123,0,0,0
"64",849,11,27,9,12,16,9,9,1450,0.387,0.320473700399877,0.066526299600123,0,0,0
"65",850,11,27,9,12,16,9,9,594,0.387,0.320473700399877,0.066526299600123,1,0,0
"66",851,11,27,9,12,16,9,9,978,0.387,0.320473700399877,0.066526299600123,1,0,0
"67",852,11,27,9,12,16,9,9,683,0.387,0.320473700399877,0.066526299600123,1,0,0
"68",853,11,27,9,12,16,9,9,1017,0.387,0.320473700399877,0.066526299600123,1,0,0
"69",854,11,27,9,12,16,9,9,206,0.387,0.320473700399877,0.066526299600123,1,0,0
"70",855,11,27,9,12,16,9,9,236,0.387,0.320473700399877,0.066526299600123,1,0,0
"71",856,11,27,9,12,16,9,9,469,0.387,0.320473700399877,0.066526299600123,1,0,0
"72",857,11,27,9,12,16,9,9,1120,0.387,0.320473700399877,0.066526299600123,1,0,0
"73",858,11,27,9,12,16,9,9,1271,0.387,0.320473700399877,0.066526299600123,1,0,0
"74",859,11,27,9,12,16,9,9,1754,0.387,0.320473700399877,0.066526299600123,1,0,0
"75",860,11,27,9,12,16,9,9,1080,0.387,0.320473700399877,0.066526299600123,1,0,0
"76",861,11,27,9,12,16,9,9,1482,0.387,0.320473700399877,0.066526299600123,1,0,0
"77",862,11,27,9,12,16,9,9,698,0.387,0.320473700399877,0.066526299600123,1,0,0
"78",863,11,27,9,12,16,9,9,1615,0.387,0.320473700399877,0.066526299600123,1,0,0
"79",864,11,27,9,12,16,9,9,446,0.387,0.320473700399877,0.066526299600123,1,0,0
"80",865,11,27,9,12,16,9,9,1200,0.387,0.320473700399877,0.066526299600123,1,0,0
"81",866,11,27,9,12,16,9,9,736,0.387,0.320473700399877,0.066526299600123,1,0,0
"82",867,11,27,9,12,16,9,9,749,0.387,0.320473700399877,0.066526299600123,1,0,0
"83",868,11,27,9,12,16,9,9,2327,0.387,0.320473700399877,0.066526299600123,1,0,0
"84",869,11,27,9,12,16,9,9,1686,0.387,0.320473700399877,0.066526299600123,1,0,0
"85",870,11,27,9,12,16,9,9,1464,0.387,0.320473700399877,0.066526299600123,1,0,0
"86",871,11,27,9,12,16,9,9,1035,0.387,0.320473700399877,0.066526299600123,1,0,0
"87",872,12,27,7,13,19,7,7,2761,0.264,0.304645825089038,0.040645825089038,0,0,0
"88",873,12,27,7,13,21,7,7,1316,0.646,0.621829090170753,0.024170909829247,0,0,0
"89",874,12,27,7,13,19,7,7,1591,0.264,0.304645825089038,0.040645825089038,0,0,0
"90",875,12,27,7,13,21,7,7,1480,0.646,0.621829090170753,0.024170909829247,0,0,0
"91",876,12,27,7,13,21,7,7,1564,0.646,0.621829090170753,0.024170909829247,0,0,0
"92",877,12,27,7,13,21,7,7,2820,0.646,0.621829090170753,0.024170909829247,0,0,0
"93",878,12,27,7,13,21,7,7,2493,0.646,0.621829090170753,0.024170909829247,0,0,0
"94",879,12,27,7,13,19,7,7,4473,0.264,0.304645825089038,0.040645825089038,0,0,0
"95",880,12,27,7,13,19,7,7,1735,0.264,0.304645825089038,0.040645825089038,0,0,0
"96",881,12,27,7,13,21,7,7,1892,0.646,0.621829090170753,0.024170909829247,0,0,0
"97",882,12,27,7,13,21,7,7,1839,0.646,0.621829090170753,0.024170909829247,0,0,0
"98",883,12,27,8,13,19,8,8,2139,0.264,0.304645825089038,0.040645825089038,0,0,0
"99",884,12,27,8,13,19,8,8,3597,0.264,0.304645825089038,0.040645825089038,0,0,1
"100",885,12,27,7,13,21,7,7,3158,0.646,0.621829090170753,0.024170909829247,0,0,0
"101",886,12,27,9,13,19,9,9,1774,0.264,0.304645825089038,0.040645825089038,1,0,0
"102",887,12,27,9,13,19,9,9,717,0.264,0.304645825089038,0.040645825089038,1,0,0
"103",888,12,27,9,13,21,9,9,349,0.646,0.621829090170753,0.024170909829247,1,0,0
"104",889,12,27,9,13,19,9,9,1855,0.264,0.304645825089038,0.040645825089038,1,0,0
"105",890,12,27,7,13,19,7,7,2388,0.264,0.304645825089038,0.040645825089038,1,0,0
"106",891,12,27,9,13,21,9,9,857,0.646,0.621829090170753,0.024170909829247,1,0,0
"107",892,12,27,7,13,19,7,7,2554,0.264,0.304645825089038,0.040645825089038,1,0,0
"108",893,12,27,7,13,19,7,7,1233,0.264,0.304645825089038,0.040645825089038,1,0,0
"109",894,12,27,7,13,19,7,7,830,0.264,0.304645825089038,0.040645825089038,1,0,0
"110",895,12,27,7,13,21,7,7,1577,0.646,0.621829090170753,0.024170909829247,0,0,0
"111",896,12,27,7,13,21,7,7,1198,0.646,0.621829090170753,0.024170909829247,0,0,0
"112",897,12,27,9,13,21,9,9,2212,0.646,0.621829090170753,0.024170909829247,0,0,1
"113",898,12,27,7,13,21,7,7,1272,0.646,0.621829090170753,0.024170909829247,0,0,0
"114",899,12,27,7,13,21,7,7,623,0.646,0.621829090170753,0.024170909829247,0,0,0
"115",900,12,27,7,13,19,7,7,1558,0.264,0.304645825089038,0.040645825089038,1,0,0
"116",901,12,27,7,13,21,7,7,1974,0.646,0.621829090170753,0.024170909829247,0,0,0
"117",902,12,27,7,13,21,7,7,1433,0.646,0.621829090170753,0.024170909829247,0,0,0
"118",903,12,27,7,13,21,7,7,2037,0.646,0.621829090170753,0.024170909829247,0,0,1
"119",904,12,27,9,13,21,9,9,382,0.646,0.621829090170753,0.024170909829247,1,0,0
"120",905,12,27,7,13,19,7,7,2288,0.264,0.304645825089038,0.040645825089038,1,0,0
"121",906,12,27,7,13,19,7,7,1845,0.264,0.304645825089038,0.040645825089038,1,0,0
"122",907,12,27,7,13,21,7,7,2442,0.646,0.621829090170753,0.024170909829247,1,0,0
"123",908,12,27,7,13,19,7,7,915,0.264,0.304645825089038,0.040645825089038,1,0,0
"124",909,12,27,7,13,19,7,7,1606,0.264,0.304645825089038,0.040645825089038,1,0,0
"125",910,12,27,7,13,19,7,7,2164,0.264,0.304645825089038,0.040645825089038,0,0,1
"126",911,12,27,7,13,21,7,7,3190,0.646,0.621829090170753,0.024170909829247,0,0,1
"127",912,12,27,7,13,21,7,7,1721,0.646,0.621829090170753,0.024170909829247,0,0,0
"128",913,12,27,7,13,19,7,7,1595,0.264,0.304645825089038,0.040645825089038,0,0,0
"129",914,12,27,7,13,19,7,7,1996,0.264,0.304645825089038,0.040645825089038,0,0,0
"130",915,12,27,7,13,21,7,7,2345,0.646,0.621829090170753,0.024170909829247,0,0,0
"131",916,12,27,7,13,21,7,7,1463,0.646,0.621829090170753,0.024170909829247,0,0,0
"132",917,12,27,7,13,19,7,7,1486,0.264,0.304645825089038,0.040645825089038,0,0,0
"133",918,12,27,7,13,19,7,7,3101,0.264,0.304645825089038,0.040645825089038,0,0,1
"134",919,12,27,7,13,21,7,7,2277,0.646,0.621829090170753,0.024170909829247,1,0,0
"135",920,12,27,9,13,21,9,9,445,0.646,0.621829090170753,0.024170909829247,1,0,0
"136",921,12,27,9,13,21,9,9,205,0.646,0.621829090170753,0.024170909829247,1,0,0
"137",922,12,27,9,13,21,9,9,2846,0.646,0.621829090170753,0.024170909829247,1,0,0
"138",923,12,27,7,13,19,7,7,2744,0.264,0.304645825089038,0.040645825089038,1,0,0
"139",924,12,27,9,13,21,9,9,1653,0.646,0.621829090170753,0.024170909829247,1,0,0
"140",925,12,27,9,13,21,9,9,2145,0.646,0.621829090170753,0.024170909829247,1,0,0
"141",926,12,27,9,13,21,9,9,506,0.646,0.621829090170753,0.024170909829247,1,0,0
"142",927,12,27,8,13,19,8,8,876,0.264,0.304645825089038,0.040645825089038,1,0,0
"143",928,12,27,7,13,21,7,7,4959,0.646,0.621829090170753,0.024170909829247,1,0,0
"144",929,12,27,7,13,21,7,7,2021,0.646,0.621829090170753,0.024170909829247,0,0,1
"145",930,12,27,7,13,21,7,7,1950,0.646,0.621829090170753,0.024170909829247,0,0,1
"146",931,12,27,7,13,21,7,7,2104,0.646,0.621829090170753,0.024170909829247,0,0,1
"147",932,12,27,9,13,21,9,9,1103,0.646,0.621829090170753,0.024170909829247,1,0,0
"148",933,12,27,7,13,19,7,7,1132,0.264,0.304645825089038,0.040645825089038,0,0,1
"149",934,12,27,7,13,19,7,7,4108,0.264,0.304645825089038,0.040645825089038,0,0,1
"150",935,12,27,8,13,19,8,8,1969,0.264,0.304645825089038,0.040645825089038,0,0,1
"151",936,12,27,9,13,21,9,9,535,0.646,0.621829090170753,0.024170909829247,1,0,0
"152",937,12,27,9,13,21,9,9,922,0.646,0.621829090170753,0.024170909829247,1,0,0
"153",938,12,27,9,13,21,9,9,2867,0.646,0.621829090170753,0.024170909829247,1,0,0
"154",939,12,27,9,13,21,9,9,2368,0.646,0.621829090170753,0.024170909829247,1,0,0
"155",940,12,27,7,13,21,7,7,1675,0.646,0.621829090170753,0.024170909829247,0,0,1
"156",941,12,27,8,13,19,8,8,708,0.264,0.304645825089038,0.040645825089038,1,0,0
"157",942,12,27,8,13,21,8,8,2416,0.646,0.621829090170753,0.024170909829247,1,0,0
"158",943,12,27,9,13,21,9,9,2043,0.646,0.621829090170753,0.024170909829247,1,0,0
"159",944,12,27,9,13,21,9,9,1498,0.646,0.621829090170753,0.024170909829247,1,0,0
"160",945,12,27,8,13,21,8,8,3231,0.646,0.621829090170753,0.024170909829247,1,0,0
"161",946,12,27,9,13,21,9,9,1954,0.646,0.621829090170753,0.024170909829247,1,0,0
"162",947,12,27,9,13,21,9,9,2308,0.646,0.621829090170753,0.024170909829247,1,0,0
"163",948,12,27,9,13,21,9,9,1881,0.646,0.621829090170753,0.024170909829247,1,0,0
"164",949,12,27,8,13,21,8,8,837,0.646,0.621829090170753,0.024170909829247,1,0,0
"165",950,12,27,9,13,21,9,9,1544,0.646,0.621829090170753,0.024170909829247,1,0,0
"166",951,12,27,8,13,21,8,8,1319,0.646,0.621829090170753,0.024170909829247,1,0,0
"167",952,12,27,9,13,21,9,9,1677,0.646,0.621829090170753,0.024170909829247,1,0,0
"168",953,12,27,9,13,21,9,9,2013,0.646,0.621829090170753,0.024170909829247,1,0,0
