"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","mun","disloc2005","disloc2011","disloc2017","lisnom08","X","edon.y","munn.y","escenario1","escenario2","escenario3","criterio8","cab","morena_clv1","panal_clv1","pan_clv1","prd_clv1","pri_iee1","pvem_clv1","iee2","mc_clv2","morena_clv2","morena_iee2","panal_clv2","panal_iee2","pan_clv2","pan_iee2","pes_clv2","pes_iee2","ph_clv2","ph_iee2","prd_clv2","pri_clv2","pri_iee2","pt_clv2","pt_iee2","pvem_clv2","pvem_iee2","prd_iee2","esc1_morCLV1","esc1_panalCLV1","esc1_panCLV1","esc1_prdCLV1","esc1_priIEE1","esc1_pvemCLV1","esc2_IEE2","esc2_mcCLV2","esc2_morCLV2","esc2_morIEE2","esc2_panalCLV2","esc2_panalIEE2","esc2_panCLV2","esc2_panIEE2","esc2_pesCLV2","esc2_pesIEE2","esc2_phCLV2","esc2_phIEE2","esc2_prdCLV2","esc2_priIEE2","esc2_ptCLV2","esc2_ptIEE2","esc2_pvemCLV2","esc2_pvemIEE2","esc2_prdIEE2","SQ","dsiSQ_E1","dsiSQ_E3"
1312,35,5,"coa",6,5,6,6,"Torreón",12,9,8,643,746,5,35,12,12,7,8,"torreón",9,9,6,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.283,0.283
1313,35,5,"coa",6,5,6,6,"Torreón",12,6,8,616,747,5,35,12,12,7,8,"torreón",9,9,5,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.283,0.283
1314,35,5,"coa",6,5,6,6,"Torreón",12,6,8,746,748,5,35,12,12,7,8,"torreón",9,9,5,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.283,0.283
1315,35,5,"coa",6,5,6,6,"Torreón",12,9,8,682,749,5,35,12,12,7,8,"torreón",9,9,6,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.283,0.283
1316,35,5,"coa",6,5,6,6,"Torreón",12,9,8,500,750,5,35,12,12,7,8,"torreón",9,9,6,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.283,0.283
1317,35,5,"coa",6,5,6,6,"Torreón",12,9,8,697,751,5,35,12,12,7,8,"torreón",9,9,6,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.283,0.283
1318,35,5,"coa",6,5,6,6,"Torreón",12,9,11,633,892,5,35,9,9,9,11,"torreón",9,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1319,35,5,"coa",6,5,6,6,"Torreón",12,9,11,526,893,5,35,9,9,9,11,"torreón",9,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1320,35,5,"coa",6,5,6,5,"Torreón",11,9,11,610,894,5,35,9,9,9,11,"torreón",11,11,6,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1321,35,5,"coa",6,5,6,5,"Torreón",11,9,11,400,895,5,35,9,9,9,11,"torreón",11,11,6,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1322,35,5,"coa",6,5,6,5,"Torreón",11,9,11,604,896,5,35,9,9,9,11,"torreón",11,11,6,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1323,35,5,"coa",6,5,6,5,"Torreón",11,9,11,541,897,5,35,9,9,9,11,"torreón",11,11,6,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1324,35,5,"coa",6,5,6,5,"Torreón",11,9,11,626,898,5,35,9,9,9,11,"torreón",11,11,4,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1325,35,5,"coa",6,6,6,5,"Torreón",11,9,9,581,1047,5,35,11,11,10,9,"torreón",11,11,4,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1326,35,5,"coa",6,6,6,5,"Torreón",11,9,9,644,1048,5,35,11,11,10,9,"torreón",11,11,4,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1327,35,5,"coa",6,6,6,5,"Torreón",11,9,9,654,1049,5,35,11,11,10,9,"torreón",11,11,4,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1328,35,5,"coa",6,6,6,5,"Torreón",11,9,9,577,1050,5,35,11,11,10,9,"torreón",11,11,4,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1329,35,5,"coa",6,6,6,5,"Torreón",11,9,9,730,1051,5,35,11,11,10,9,"torreón",11,11,4,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1330,35,5,"coa",6,6,6,5,"Torreón",11,9,9,579,1052,5,35,11,11,10,9,"torreón",11,11,4,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1331,35,5,"coa",6,6,6,5,"Torreón",11,9,9,553,1053,5,35,11,11,10,9,"torreón",11,11,4,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1332,35,5,"coa",6,6,6,5,"Torreón",8,8,9,655,1054,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1333,35,5,"coa",6,6,6,5,"Torreón",8,8,9,522,1055,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1334,35,5,"coa",6,6,6,5,"Torreón",8,8,9,468,1056,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1335,35,5,"coa",6,6,6,5,"Torreón",8,8,9,625,1057,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1336,35,5,"coa",6,6,6,5,"Torreón",8,8,9,655,1058,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1337,35,5,"coa",6,6,6,5,"Torreón",8,8,9,511,1059,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1338,35,5,"coa",6,6,6,5,"Torreón",8,8,9,661,1060,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1339,35,5,"coa",6,6,6,5,"Torreón",8,8,9,609,1061,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1340,35,5,"coa",6,6,6,5,"Torreón",8,8,9,604,1062,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1341,35,5,"coa",6,6,6,5,"Torreón",8,8,9,620,1063,5,35,11,11,10,9,"torreón",11,11,4,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1342,35,5,"coa",6,6,6,5,"Torreón",11,9,9,637,1064,5,35,11,11,10,9,"torreón",11,11,4,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1343,35,5,"coa",6,6,6,5,"Torreón",11,9,9,572,1065,5,35,11,11,10,9,"torreón",11,11,4,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1344,35,5,"coa",6,6,6,5,"Torreón",11,9,9,503,1066,5,35,11,11,10,9,"torreón",11,11,4,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1345,35,5,"coa",6,6,6,5,"Torreón",11,9,9,723,1067,5,35,11,11,10,9,"torreón",11,11,4,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1346,35,5,"coa",6,6,6,5,"Torreón",11,9,9,693,1068,5,35,11,11,10,9,"torreón",11,11,4,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1347,35,5,"coa",6,5,6,5,"Torreón",11,9,11,590,899,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1348,35,5,"coa",6,5,6,5,"Torreón",11,9,11,609,900,5,35,9,9,9,11,"torreón",11,11,4,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1349,35,5,"coa",6,5,6,5,"Torreón",11,9,11,674,901,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1350,35,5,"coa",6,5,6,5,"Torreón",11,9,11,749,902,5,35,9,9,9,11,"torreón",9,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1351,35,5,"coa",6,5,6,6,"Torreón",12,9,11,745,903,5,35,9,9,9,11,"torreón",9,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1352,35,5,"coa",6,5,6,6,"Torreón",12,7,11,605,904,5,35,9,9,9,11,"torreón",9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1353,35,5,"coa",6,5,6,6,"Torreón",12,7,11,511,905,5,35,9,9,9,11,"torreón",9,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1354,35,5,"coa",6,5,6,6,"Torreón",12,7,11,732,906,5,35,9,9,9,11,"torreón",9,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1355,35,5,"coa",6,5,6,6,"Torreón",12,7,11,645,907,5,35,9,9,9,11,"torreón",9,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1356,35,5,"coa",6,5,6,6,"Torreón",12,7,11,537,908,5,35,9,9,9,11,"torreón",9,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1357,35,5,"coa",6,5,6,6,"Torreón",12,7,11,433,909,5,35,9,9,9,11,"torreón",9,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1358,35,5,"coa",6,5,6,6,"Torreón",12,7,11,628,910,5,35,9,9,9,11,"torreón",9,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1359,35,5,"coa",6,5,6,6,"Torreón",12,7,11,566,911,5,35,9,9,9,11,"torreón",9,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1360,35,5,"coa",6,5,6,6,"Torreón",12,7,11,704,912,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1361,35,5,"coa",6,5,6,5,"Torreón",11,7,11,650,913,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1362,35,5,"coa",6,5,6,5,"Torreón",11,7,11,749,914,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1363,35,5,"coa",6,5,6,5,"Torreón",11,7,11,520,915,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1364,35,5,"coa",6,5,6,5,"Torreón",11,7,11,515,916,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1365,35,5,"coa",6,5,6,5,"Torreón",11,9,11,726,917,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1366,35,5,"coa",6,5,6,5,"Torreón",11,9,11,503,918,5,35,9,9,9,11,"torreón",10,10,4,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1367,35,5,"coa",6,6,6,5,"Torreón",11,9,9,723,1069,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1368,35,5,"coa",6,6,6,5,"Torreón",11,8,9,641,1070,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1369,35,5,"coa",6,6,6,5,"Torreón",11,8,9,501,1071,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1370,35,5,"coa",6,6,6,5,"Torreón",11,8,9,608,1072,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1371,35,5,"coa",6,6,6,5,"Torreón",8,8,9,390,1073,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1372,35,5,"coa",6,6,6,5,"Torreón",8,8,9,416,1074,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1373,35,5,"coa",6,6,6,5,"Torreón",8,8,9,505,1075,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1374,35,5,"coa",6,6,6,5,"Torreón",8,8,9,620,1076,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1375,35,5,"coa",6,6,6,5,"Torreón",8,8,9,515,1077,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1376,35,5,"coa",6,6,6,5,"Torreón",8,8,9,516,1078,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1377,35,5,"coa",6,6,6,5,"Torreón",11,8,9,630,1079,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1378,35,5,"coa",6,6,6,5,"Torreón",11,8,9,511,1080,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1379,35,5,"coa",6,6,6,5,"Torreón",11,8,10,697,590,5,35,10,10,6,10,"torreón",10,10,4,10,10,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705,0.705
1380,35,5,"coa",6,6,6,5,"Torreón",11,9,9,636,1081,5,35,11,11,10,9,"torreón",10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,0.65
1381,35,5,"coa",6,6,6,5,"Torreón",11,9,10,537,591,5,35,10,10,6,10,"torreón",10,10,4,10,10,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705,0.705
1382,35,5,"coa",6,5,6,5,"Torreón",10,7,11,695,919,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1383,35,5,"coa",6,5,6,5,"Torreón",11,7,11,552,920,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1384,35,5,"coa",6,5,6,5,"Torreón",11,7,11,677,921,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1385,35,5,"coa",6,5,6,5,"Torreón",11,7,11,411,922,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1386,35,5,"coa",6,5,6,5,"Torreón",11,7,11,596,923,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1387,35,5,"coa",6,5,6,5,"Torreón",11,7,11,591,924,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1388,35,5,"coa",6,5,6,5,"Torreón",10,7,11,699,925,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1389,35,5,"coa",6,5,6,5,"Torreón",10,7,11,415,926,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1390,35,5,"coa",6,5,6,5,"Torreón",10,7,11,608,927,5,35,9,9,9,11,"torreón",8,8,6,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,0.15,0.15
1391,35,5,"coa",6,5,6,5,"Torreón",10,7,10,736,592,5,35,10,10,6,10,"torreón",10,10,7,10,10,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705,0.705
1392,35,5,"coa",6,5,6,5,"Torreón",11,8,10,611,593,5,35,10,10,6,10,"torreón",10,10,7,10,10,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.705,0.705
