"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","mun","disloc2015","disloc2018","X","edon.y","munn.y","escenario1","escenario2","escenario3","morena_clv1","pan_cnv1","pes_clv1","prd_clv1","pri_clv1","pvem_clv1","mc_clv2","pan_cnv2","pes_clv2","prd_cnv2","pri_clv2","pvem_clv2","esc1_morCLV1","esc1_panCNV1","esc1_pesCLV1","esc1_prdCLV1","esc1_priCLV1","esc1_pvemCLV1","esc2_mcCLV2","esc2_panCNV2","esc2_pesCLV2","esc2_prdCNV2","esc2_priCLV2","esc2_pvemCLV2","SQ","dsiSQ_E1"
2205,6,19,"nl",6,2,2,2,"apodaca",16,7,2162,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2206,6,19,"nl",6,2,2,2,"apodaca",16,7,2163,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2207,6,19,"nl",6,2,2,2,"apodaca",16,7,2164,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2208,6,19,"nl",6,2,2,2,"apodaca",16,7,2165,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2209,6,19,"nl",6,2,2,2,"apodaca",16,7,2166,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2210,6,19,"nl",6,2,2,2,"apodaca",16,7,2167,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2211,6,19,"nl",6,2,2,2,"apodaca",16,7,2168,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2212,6,19,"nl",6,2,2,8,"apodaca",16,7,2169,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2213,6,19,"nl",6,2,2,8,"apodaca",16,7,2170,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2214,6,19,"nl",6,2,2,8,"apodaca",16,7,2171,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2215,6,19,"nl",6,2,2,8,"apodaca",16,7,2172,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2216,6,19,"nl",6,2,2,8,"apodaca",16,7,2173,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2217,6,19,"nl",6,2,2,8,"apodaca",16,7,2174,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2218,6,19,"nl",6,2,2,8,"apodaca",16,7,2175,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2219,6,19,"nl",6,2,2,8,"apodaca",16,7,2176,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2220,6,19,"nl",6,2,2,8,"apodaca",16,7,2177,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2221,6,19,"nl",6,2,2,8,"apodaca",16,7,2178,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2222,6,19,"nl",6,2,2,8,"apodaca",16,7,2179,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2223,6,19,"nl",6,2,2,8,"apodaca",16,7,2180,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2224,6,19,"nl",6,2,2,8,"apodaca",16,7,2181,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2225,6,19,"nl",6,2,2,8,"apodaca",16,7,2182,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2226,6,19,"nl",6,2,2,8,"apodaca",16,7,2183,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2227,6,19,"nl",6,2,2,8,"apodaca",16,7,2184,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2228,6,19,"nl",6,2,2,8,"apodaca",16,7,2185,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2229,6,19,"nl",6,2,2,8,"apodaca",16,7,2186,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2230,6,19,"nl",6,2,2,8,"apodaca",16,7,2187,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2231,6,19,"nl",6,2,2,8,"apodaca",16,7,2188,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2232,6,19,"nl",6,2,2,8,"apodaca",16,7,2189,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2233,6,19,"nl",6,2,2,8,"apodaca",16,7,2190,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2234,6,19,"nl",6,2,2,8,"apodaca",16,7,2191,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2235,6,19,"nl",6,2,2,8,"apodaca",16,7,2192,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2236,6,19,"nl",6,2,2,8,"apodaca",16,7,2193,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2237,6,19,"nl",6,2,2,8,"apodaca",16,7,2194,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2238,6,19,"nl",6,2,2,8,"apodaca",16,7,2195,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2239,6,19,"nl",6,2,2,8,"apodaca",16,7,2196,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2240,6,19,"nl",6,2,2,8,"apodaca",16,7,2197,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2241,6,19,"nl",6,2,2,8,"apodaca",16,7,2198,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2242,6,19,"nl",6,2,2,8,"apodaca",16,7,2199,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2243,6,19,"nl",6,2,2,8,"apodaca",16,7,2200,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2244,6,19,"nl",6,2,2,8,"apodaca",16,7,2201,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2245,6,19,"nl",6,2,2,8,"apodaca",16,7,2202,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2246,6,19,"nl",6,2,2,8,"apodaca",16,7,2203,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2247,6,19,"nl",6,2,2,8,"apodaca",16,7,2204,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2248,6,19,"nl",6,2,2,8,"apodaca",16,7,2205,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2249,6,19,"nl",6,2,2,8,"apodaca",16,7,2206,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2250,6,19,"nl",6,2,2,8,"apodaca",16,7,2207,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2251,6,19,"nl",6,2,2,8,"apodaca",16,7,2208,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2252,6,19,"nl",6,2,2,8,"apodaca",16,7,2209,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2253,6,19,"nl",6,2,2,8,"apodaca",16,7,2210,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2254,6,19,"nl",6,2,2,8,"apodaca",16,7,2211,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2255,6,19,"nl",6,2,2,8,"apodaca",16,7,2212,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2256,6,19,"nl",6,2,2,8,"apodaca",16,7,2213,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2257,6,19,"nl",6,2,2,8,"apodaca",16,7,2214,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2258,6,19,"nl",6,2,2,8,"apodaca",16,7,2215,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2259,6,19,"nl",6,2,2,8,"apodaca",16,7,2216,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2260,6,19,"nl",6,2,2,8,"apodaca",16,7,2217,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2261,6,19,"nl",6,2,2,8,"apodaca",16,7,2218,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2262,6,19,"nl",6,2,2,8,"apodaca",16,7,2219,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2263,6,19,"nl",6,2,2,8,"apodaca",16,7,2220,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2264,6,19,"nl",6,2,2,8,"apodaca",16,7,2221,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2265,6,19,"nl",6,2,2,8,"apodaca",16,7,2222,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2266,6,19,"nl",6,2,2,8,"apodaca",16,7,2223,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2267,6,19,"nl",6,2,2,8,"apodaca",16,7,2224,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2268,6,19,"nl",6,2,2,8,"apodaca",16,7,2225,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2269,6,19,"nl",6,2,2,8,"apodaca",16,7,2226,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2270,6,19,"nl",6,2,2,8,"apodaca",16,7,2227,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2271,6,19,"nl",6,2,2,8,"apodaca",16,7,2228,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2272,6,19,"nl",6,2,2,8,"apodaca",16,7,2229,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2273,6,19,"nl",6,2,2,8,"apodaca",16,7,2230,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319
2274,18,19,"nl",7,1,12,7,"garcia",20,20,2231,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2275,18,19,"nl",7,1,12,7,"garcia",20,20,2232,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2276,18,19,"nl",7,1,12,7,"garcia",20,20,2233,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2277,18,19,"nl",7,1,12,7,"garcia",20,20,2234,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2278,18,19,"nl",7,1,12,7,"garcia",20,20,2235,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2279,18,19,"nl",7,1,12,7,"garcia",20,20,2236,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2280,18,19,"nl",7,1,12,7,"garcia",20,20,2237,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2281,18,19,"nl",7,1,12,7,"garcia",20,20,2238,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2282,18,19,"nl",7,1,12,7,"garcia",20,20,2239,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2283,18,19,"nl",7,1,12,7,"garcia",20,20,2240,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2284,18,19,"nl",7,1,12,7,"garcia",20,20,2241,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2285,18,19,"nl",7,1,12,7,"garcia",20,20,2242,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2286,18,19,"nl",7,1,12,7,"garcia",20,20,2243,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2287,18,19,"nl",7,1,12,7,"garcia",20,20,2244,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2288,18,19,"nl",7,1,12,7,"garcia",20,20,2245,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2289,18,19,"nl",7,1,12,7,"garcia",20,20,2246,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2290,18,19,"nl",7,1,12,7,"garcia",20,20,2247,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2291,18,19,"nl",7,1,12,7,"garcia",20,20,2248,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2292,18,19,"nl",7,1,12,7,"garcia",20,20,2249,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2293,18,19,"nl",7,1,12,7,"garcia",20,20,2250,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2294,18,19,"nl",7,1,12,7,"garcia",20,20,2251,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2295,18,19,"nl",7,1,12,7,"garcia",20,20,2252,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2296,18,19,"nl",7,1,12,7,"garcia",20,20,2253,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2297,18,19,"nl",7,1,12,7,"garcia",20,20,2254,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2298,18,19,"nl",7,1,12,7,"garcia",20,20,2255,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2299,18,19,"nl",7,1,12,7,"garcia",20,20,2256,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2300,18,19,"nl",7,1,12,7,"garcia",20,20,2257,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2301,18,19,"nl",7,1,12,7,"garcia",20,20,2258,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2302,18,19,"nl",7,1,12,7,"garcia",20,20,2259,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2303,18,19,"nl",7,1,12,7,"garcia",20,20,2260,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2304,18,19,"nl",7,1,12,7,"garcia",20,20,2261,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2305,18,19,"nl",7,1,12,7,"garcia",20,20,2262,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2306,18,19,"nl",7,1,12,7,"garcia",20,20,2263,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2307,18,19,"nl",7,1,12,7,"garcia",20,20,2264,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68
2308,32,19,"nl",6,9,12,12,"juarez",22,23,2265,19,32,25,5,5,5,5,5,5,6,25,5,5,5,2,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2309,32,19,"nl",6,9,12,12,"juarez",22,23,2266,19,32,25,5,5,5,5,5,5,6,25,5,5,5,2,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2310,32,19,"nl",6,9,12,12,"juarez",22,23,2267,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2311,32,19,"nl",6,9,12,12,"juarez",22,23,2268,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2312,32,19,"nl",6,9,12,12,"juarez",22,23,2269,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2313,32,19,"nl",6,9,12,12,"juarez",22,23,2270,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2314,32,19,"nl",6,9,12,12,"juarez",22,23,2271,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2315,32,19,"nl",6,9,12,12,"juarez",22,23,2272,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2316,32,19,"nl",6,9,12,12,"juarez",22,23,2273,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2317,32,19,"nl",6,9,12,12,"juarez",22,23,2274,19,32,25,5,5,5,5,5,5,6,25,5,5,5,2,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2318,32,19,"nl",6,9,12,12,"juarez",22,23,2275,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2319,32,19,"nl",6,9,12,12,"juarez",22,23,2276,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2320,32,19,"nl",6,9,12,12,"juarez",22,23,2277,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2321,32,19,"nl",6,9,12,12,"juarez",22,23,2278,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2322,32,19,"nl",6,9,12,12,"juarez",22,23,2279,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2323,32,19,"nl",6,9,12,12,"juarez",22,23,2280,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2324,32,19,"nl",6,9,12,12,"juarez",22,23,2281,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2325,32,19,"nl",6,9,12,12,"juarez",22,23,2282,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2326,32,19,"nl",6,9,12,12,"juarez",22,23,2283,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2327,32,19,"nl",6,9,12,12,"juarez",22,23,2284,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2328,32,19,"nl",6,9,12,12,"juarez",22,23,2285,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239
2329,32,19,"nl",6,9,12,12,"juarez",22,23,2286,19,32,25,5,5,5,5,5,5,6,25,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.239
2330,32,19,"nl",6,9,12,12,"juarez",22,23,2287,19,32,25,5,5,5,5,5,5,6,25,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.239
2331,32,19,"nl",6,9,12,12,"juarez",22,23,2288,19,32,25,5,5,5,5,5,5,6,25,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.239
2332,32,19,"nl",6,9,12,12,"juarez",22,23,2289,19,32,25,5,5,5,5,5,5,6,25,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.239
2333,32,19,"nl",6,9,12,12,"juarez",22,23,2290,19,32,25,5,5,6,5,6,6,6,25,5,5,5,6,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.239
2334,32,19,"nl",6,9,12,12,"juarez",22,23,2291,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.239
2335,32,19,"nl",6,9,12,12,"juarez",22,22,2292,19,32,25,5,6,5,5,5,5,6,25,6,5,6,6,5,5,0,0,0,0,0,1,0,1,0,0,1,1,22,0.239
2336,32,19,"nl",6,9,12,12,"juarez",22,22,2293,19,32,25,5,6,5,5,5,5,6,25,6,5,6,6,5,5,0,0,0,0,0,1,0,1,0,0,1,1,22,0.239
2337,32,19,"nl",6,9,12,12,"juarez",22,22,2294,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315
2338,32,19,"nl",6,9,12,12,"juarez",22,22,2295,19,32,25,5,6,5,5,5,5,6,25,6,5,6,6,5,5,0,0,0,0,0,1,0,1,0,0,1,1,22,0.239
2339,32,19,"nl",6,9,12,12,"juarez",22,22,2296,19,32,25,5,6,5,5,5,5,6,25,6,5,6,6,5,5,0,0,0,0,0,1,0,1,0,0,1,1,22,0.239
2340,32,19,"nl",6,9,12,12,"juarez",22,22,2297,19,32,25,5,6,5,5,5,5,6,25,6,5,6,6,5,5,0,0,0,0,0,1,0,1,0,0,1,1,22,0.239
2341,32,19,"nl",6,9,12,12,"juarez",22,22,2298,19,32,25,5,6,5,5,5,5,6,25,6,5,6,6,5,5,0,0,0,0,0,1,0,1,0,0,1,1,22,0.239
2342,32,19,"nl",6,9,12,12,"juarez",22,22,2299,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315
2343,32,19,"nl",6,9,12,12,"juarez",22,22,2300,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315
2344,32,19,"nl",6,9,12,12,"juarez",22,22,2301,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315
2345,32,19,"nl",6,9,12,12,"juarez",22,22,2302,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315
2346,32,19,"nl",6,9,12,12,"juarez",22,22,2303,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315
2347,32,19,"nl",6,9,12,12,"juarez",22,22,2304,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315
