"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","mun","disloc2015","disloc2018","X","edon.y","munn.y","escenario1","escenario2","escenario3","morena_clv1","pan_cnv1","pes_clv1","prd_clv1","pri_clv1","pvem_clv1","mc_clv2","pan_cnv2","pes_clv2","prd_cnv2","pri_clv2","pvem_clv2","esc1_morCLV1","esc1_panCNV1","esc1_pesCLV1","esc1_prdCLV1","esc1_priCLV1","esc1_pvemCLV1","esc2_mcCLV2","esc2_panCNV2","esc2_pesCLV2","esc2_prdCNV2","esc2_priCLV2","esc2_pvemCLV2","SQ","dsiSQ_E1","dsiSQ_E3","E1","dsiE1_E3"
2267,6,19,"nl",6,2,2,8,"apodaca",16,7,2224,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319,0.319,11,1
2268,6,19,"nl",6,2,2,8,"apodaca",16,7,2225,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319,0.319,11,1
2269,6,19,"nl",6,2,2,8,"apodaca",16,7,2226,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319,0.319,11,1
2270,6,19,"nl",6,2,2,8,"apodaca",16,7,2227,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319,0.319,11,1
2271,6,19,"nl",6,2,2,8,"apodaca",16,7,2228,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319,0.319,11,1
2272,6,19,"nl",6,2,2,8,"apodaca",16,7,2229,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319,0.319,11,1
2273,6,19,"nl",6,2,2,8,"apodaca",16,7,2230,19,6,11,13,13,13,13,13,13,13,11,13,13,13,13,13,13,0,0,0,0,0,1,1,1,1,1,1,1,16,0.319,0.319,11,1
2274,18,19,"nl",7,1,12,7,"garcia",20,20,2231,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2275,18,19,"nl",7,1,12,7,"garcia",20,20,2232,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2276,18,19,"nl",7,1,12,7,"garcia",20,20,2233,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2277,18,19,"nl",7,1,12,7,"garcia",20,20,2234,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2278,18,19,"nl",7,1,12,7,"garcia",20,20,2235,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2279,18,19,"nl",7,1,12,7,"garcia",20,20,2236,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2280,18,19,"nl",7,1,12,7,"garcia",20,20,2237,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2281,18,19,"nl",7,1,12,7,"garcia",20,20,2238,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2282,18,19,"nl",7,1,12,7,"garcia",20,20,2239,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2283,18,19,"nl",7,1,12,7,"garcia",20,20,2240,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2284,18,19,"nl",7,1,12,7,"garcia",20,20,2241,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2285,18,19,"nl",7,1,12,7,"garcia",20,20,2242,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2286,18,19,"nl",7,1,12,7,"garcia",20,20,2243,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2287,18,19,"nl",7,1,12,7,"garcia",20,20,2244,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2288,18,19,"nl",7,1,12,7,"garcia",20,20,2245,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2289,18,19,"nl",7,1,12,7,"garcia",20,20,2246,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2290,18,19,"nl",7,1,12,7,"garcia",20,20,2247,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2291,18,19,"nl",7,1,12,7,"garcia",20,20,2248,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2292,18,19,"nl",7,1,12,7,"garcia",20,20,2249,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2293,18,19,"nl",7,1,12,7,"garcia",20,20,2250,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2294,18,19,"nl",7,1,12,7,"garcia",20,20,2251,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2295,18,19,"nl",7,1,12,7,"garcia",20,20,2252,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2296,18,19,"nl",7,1,12,7,"garcia",20,20,2253,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2297,18,19,"nl",7,1,12,7,"garcia",20,20,2254,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2298,18,19,"nl",7,1,12,7,"garcia",20,20,2255,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2299,18,19,"nl",7,1,12,7,"garcia",20,20,2256,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2300,18,19,"nl",7,1,12,7,"garcia",20,20,2257,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2301,18,19,"nl",7,1,12,7,"garcia",20,20,2258,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2302,18,19,"nl",7,1,12,7,"garcia",20,20,2259,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2303,18,19,"nl",7,1,12,7,"garcia",20,20,2260,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2304,18,19,"nl",7,1,12,7,"garcia",20,20,2261,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2305,18,19,"nl",7,1,12,7,"garcia",20,20,2262,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2306,18,19,"nl",7,1,12,7,"garcia",20,20,2263,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2307,18,19,"nl",7,1,12,7,"garcia",20,20,2264,19,18,3,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,0.68,0.694,3,0.971
2308,32,19,"nl",6,9,12,12,"juarez",22,23,2265,19,32,25,5,5,5,5,5,5,6,25,5,5,5,2,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2309,32,19,"nl",6,9,12,12,"juarez",22,23,2266,19,32,25,5,5,5,5,5,5,6,25,5,5,5,2,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2310,32,19,"nl",6,9,12,12,"juarez",22,23,2267,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2311,32,19,"nl",6,9,12,12,"juarez",22,23,2268,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2312,32,19,"nl",6,9,12,12,"juarez",22,23,2269,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2313,32,19,"nl",6,9,12,12,"juarez",22,23,2270,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2314,32,19,"nl",6,9,12,12,"juarez",22,23,2271,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2315,32,19,"nl",6,9,12,12,"juarez",22,23,2272,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2316,32,19,"nl",6,9,12,12,"juarez",22,23,2273,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2317,32,19,"nl",6,9,12,12,"juarez",22,23,2274,19,32,25,5,5,5,5,5,5,6,25,5,5,5,2,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2318,32,19,"nl",6,9,12,12,"juarez",22,23,2275,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2319,32,19,"nl",6,9,12,12,"juarez",22,23,2276,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2320,32,19,"nl",6,9,12,12,"juarez",22,23,2277,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2321,32,19,"nl",6,9,12,12,"juarez",22,23,2278,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2322,32,19,"nl",6,9,12,12,"juarez",22,23,2279,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2323,32,19,"nl",6,9,12,12,"juarez",22,23,2280,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2324,32,19,"nl",6,9,12,12,"juarez",22,23,2281,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2325,32,19,"nl",6,9,12,12,"juarez",22,23,2282,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2326,32,19,"nl",6,9,12,12,"juarez",22,23,2283,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2327,32,19,"nl",6,9,12,12,"juarez",22,23,2284,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2328,32,19,"nl",6,9,12,12,"juarez",22,23,2285,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,10,5,0,0,0,0,0,1,1,1,1,0,0,1,22,0.239,0.293,25,0.724
2329,32,19,"nl",6,9,12,12,"juarez",22,23,2286,19,32,25,5,5,5,5,5,5,6,25,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.239,0.293,25,0.724
2330,32,19,"nl",6,9,12,12,"juarez",22,23,2287,19,32,25,5,5,5,5,5,5,6,25,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.239,0.293,25,0.724
2331,32,19,"nl",6,9,12,12,"juarez",22,23,2288,19,32,25,5,5,5,5,5,5,6,25,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.239,0.293,25,0.724
2332,32,19,"nl",6,9,12,12,"juarez",22,23,2289,19,32,25,5,5,5,5,5,5,6,25,5,5,5,2,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.239,0.293,25,0.724
2333,32,19,"nl",6,9,12,12,"juarez",22,23,2290,19,32,25,5,5,6,5,6,6,6,25,5,5,5,6,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.239,0.293,25,0.724
2334,32,19,"nl",6,9,12,12,"juarez",22,23,2291,19,32,25,5,5,5,5,5,5,6,25,5,5,5,6,5,5,0,0,0,0,0,1,1,1,1,0,1,1,22,0.239,0.293,25,0.724
2335,32,19,"nl",6,9,12,12,"juarez",22,22,2292,19,32,25,5,6,5,5,5,5,6,25,6,5,6,6,5,5,0,0,0,0,0,1,0,1,0,0,1,1,22,0.239,0.363,26,0.868
2336,32,19,"nl",6,9,12,12,"juarez",22,22,2293,19,32,25,5,6,5,5,5,5,6,25,6,5,6,6,5,5,0,0,0,0,0,1,0,1,0,0,1,1,22,0.239,0.363,26,0.868
2337,32,19,"nl",6,9,12,12,"juarez",22,22,2294,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2338,32,19,"nl",6,9,12,12,"juarez",22,22,2295,19,32,25,5,6,5,5,5,5,6,25,6,5,6,6,5,5,0,0,0,0,0,1,0,1,0,0,1,1,22,0.239,0.363,26,0.868
2339,32,19,"nl",6,9,12,12,"juarez",22,22,2296,19,32,25,5,6,5,5,5,5,6,25,6,5,6,6,5,5,0,0,0,0,0,1,0,1,0,0,1,1,22,0.239,0.363,26,0.868
2340,32,19,"nl",6,9,12,12,"juarez",22,22,2297,19,32,25,5,6,5,5,5,5,6,25,6,5,6,6,5,5,0,0,0,0,0,1,0,1,0,0,1,1,22,0.239,0.363,26,0.868
2341,32,19,"nl",6,9,12,12,"juarez",22,22,2298,19,32,25,5,6,5,5,5,5,6,25,6,5,6,6,5,5,0,0,0,0,0,1,0,1,0,0,1,1,22,0.239,0.363,26,0.868
2342,32,19,"nl",6,9,12,12,"juarez",22,22,2299,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2343,32,19,"nl",6,9,12,12,"juarez",22,22,2300,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2344,32,19,"nl",6,9,12,12,"juarez",22,22,2301,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2345,32,19,"nl",6,9,12,12,"juarez",22,22,2302,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2346,32,19,"nl",6,9,12,12,"juarez",22,22,2303,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2347,32,19,"nl",6,9,12,12,"juarez",22,22,2304,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2348,32,19,"nl",6,9,12,12,"juarez",22,22,2305,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2349,32,19,"nl",6,9,12,12,"juarez",22,22,2306,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2350,32,19,"nl",6,9,12,12,"juarez",22,22,2307,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2351,32,19,"nl",6,9,12,12,"juarez",22,22,2308,19,32,26,6,6,5,6,5,5,6,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2352,32,19,"nl",6,9,12,12,"juarez",22,22,2309,19,32,26,6,6,6,6,6,6,6,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2353,32,19,"nl",6,9,12,12,"juarez",22,22,2310,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,9,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2354,32,19,"nl",6,9,12,12,"juarez",22,22,2311,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,9,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2355,32,19,"nl",6,9,12,12,"juarez",22,22,2312,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2356,32,19,"nl",6,9,12,12,"juarez",22,22,2313,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2357,32,19,"nl",6,9,12,12,"juarez",22,22,2314,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2358,32,19,"nl",6,9,12,12,"juarez",22,22,2315,19,32,26,6,6,6,6,6,6,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2359,32,19,"nl",6,9,12,12,"juarez",22,22,2316,19,32,26,6,6,6,6,6,6,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2360,32,19,"nl",6,9,12,12,"juarez",22,22,2317,19,32,26,6,6,6,6,6,6,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2361,32,19,"nl",6,9,12,12,"juarez",22,22,2318,19,32,26,6,6,6,6,6,6,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2362,32,19,"nl",6,9,12,12,"juarez",22,22,2319,19,32,26,6,6,6,6,6,6,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2363,32,19,"nl",6,9,12,12,"juarez",22,22,2320,19,32,26,6,6,6,6,6,6,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2364,32,19,"nl",6,9,12,12,"juarez",22,22,2321,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2365,32,19,"nl",6,9,12,12,"juarez",22,22,2322,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,9,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2366,32,19,"nl",6,9,12,12,"juarez",22,22,2323,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,9,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2367,32,19,"nl",6,9,12,12,"juarez",22,22,2324,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,9,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2368,32,19,"nl",6,9,12,12,"juarez",22,22,2325,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,9,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2369,32,19,"nl",6,9,12,12,"juarez",22,22,2326,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2370,32,19,"nl",6,9,12,12,"juarez",22,22,2327,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2371,32,19,"nl",6,9,12,12,"juarez",22,22,2328,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2372,32,19,"nl",6,9,12,12,"juarez",22,22,2329,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2373,32,19,"nl",6,9,12,12,"juarez",22,22,2330,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2374,32,19,"nl",6,9,12,12,"juarez",22,22,2331,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2375,32,19,"nl",6,9,12,12,"juarez",22,22,2332,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2376,32,19,"nl",6,9,12,12,"juarez",22,22,2333,19,32,26,6,6,6,6,6,6,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2377,32,19,"nl",6,9,12,12,"juarez",22,22,2334,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2378,32,19,"nl",6,9,12,12,"juarez",22,22,2335,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2379,32,19,"nl",6,9,12,12,"juarez",22,22,2336,19,32,26,6,6,6,6,6,6,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2380,32,19,"nl",6,9,12,12,"juarez",22,22,2337,19,32,26,6,6,6,6,6,6,6,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2381,32,19,"nl",6,9,12,12,"juarez",22,22,2338,19,32,26,6,6,6,6,6,6,6,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2382,32,19,"nl",6,9,12,12,"juarez",22,22,2339,19,32,26,6,6,6,6,6,6,6,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2383,32,19,"nl",6,9,12,12,"juarez",22,22,2340,19,32,26,6,6,6,6,6,6,6,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2384,32,19,"nl",6,9,12,12,"juarez",22,22,2341,19,32,26,6,6,6,6,6,6,6,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2385,32,19,"nl",6,9,12,12,"juarez",22,22,2342,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2386,32,19,"nl",6,9,12,12,"juarez",22,22,2343,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2387,32,19,"nl",6,9,12,12,"juarez",22,22,2344,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2388,32,19,"nl",6,9,12,12,"juarez",22,22,2345,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2389,32,19,"nl",6,9,12,12,"juarez",22,22,2346,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2390,32,19,"nl",6,9,12,12,"juarez",22,22,2347,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2391,32,19,"nl",6,9,12,12,"juarez",22,22,2348,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2392,32,19,"nl",6,9,12,12,"juarez",22,22,2349,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,5,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2393,32,19,"nl",6,9,12,12,"juarez",22,22,2350,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,10,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2394,32,19,"nl",6,9,12,12,"juarez",22,22,2351,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,9,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2395,32,19,"nl",6,9,12,12,"juarez",22,22,2352,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,9,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
2396,32,19,"nl",6,9,12,12,"juarez",22,22,2353,19,32,26,6,6,6,6,6,6,3,26,6,6,6,5,9,6,0,0,0,0,0,1,1,1,1,0,0,1,22,0.315,0.363,26,0.868
