"seccion","munn.x","edon.x","disloc2013","disloc2015","disfed2015","X","edon.y","munn.y","escenario1","escenario2","escenario3","iee1","panal_cnv1","pri_clv1","esc1_IEE1","esc1_panalCNV1","esc1_priCLV1","SQ","dsiSQ_E3"
1324,38,28,21,7,4,1306,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1325,38,28,21,7,4,1307,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1326,38,28,21,7,4,1308,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1327,38,28,21,7,4,1309,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1328,38,28,21,7,4,1310,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1329,38,28,21,7,4,1311,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1330,38,28,21,7,4,1312,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1331,38,28,21,7,4,1313,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1332,38,28,21,7,4,1314,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1333,38,28,21,7,4,1315,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1334,38,28,21,7,4,1316,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1335,38,28,21,7,4,1317,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1336,38,28,21,7,4,1318,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1337,38,28,21,7,4,1319,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1338,38,28,21,7,4,1320,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1339,38,28,21,7,4,1321,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1340,38,28,21,7,4,1322,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1341,38,28,21,7,4,1323,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1342,38,28,21,7,4,1324,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1343,38,28,21,7,4,1325,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1344,38,28,21,7,4,1326,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1345,38,28,21,7,4,1327,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1346,38,28,21,7,4,1328,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1347,38,28,21,7,4,1329,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1348,38,28,21,7,4,1330,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1349,38,28,21,7,4,1331,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1350,38,28,21,7,4,1332,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1351,38,28,21,7,4,1333,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1352,38,28,21,7,4,1334,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1353,38,28,21,7,4,1335,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1354,38,28,21,7,4,1336,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1355,38,28,21,7,4,1337,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1356,38,28,21,7,4,1338,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1358,38,28,22,6,4,1339,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1359,38,28,21,7,4,1340,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1360,38,28,21,7,4,1341,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1361,38,28,21,7,4,1342,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1362,38,28,21,7,4,1343,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1363,38,28,21,7,4,1344,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1364,38,28,21,7,4,1345,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1365,38,28,21,7,4,1346,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1366,38,28,21,7,4,1347,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1367,38,28,21,7,4,1348,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1368,38,28,21,7,4,1349,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1369,38,28,21,7,4,1350,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1370,38,28,21,7,4,1351,28,38,7,7,7,9,7,9,0,1,0,21,0.958
1371,38,28,21,7,4,1352,28,38,7,7,7,9,7,9,0,1,0,21,0.958
1372,38,28,21,7,4,1353,28,38,7,7,7,9,7,9,0,1,0,21,0.958
1373,38,28,21,7,4,1354,28,38,7,7,7,9,7,9,0,1,0,21,0.958
1374,38,28,22,6,4,1355,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1375,38,28,21,7,4,1356,28,38,7,7,7,9,7,9,0,1,0,21,0.958
1376,38,28,22,6,4,1357,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1377,38,28,21,6,4,1358,28,38,6,6,6,8,6,8,0,1,0,22,0.976
1378,38,28,21,6,4,1359,28,38,6,6,6,8,6,8,0,1,0,22,0.976
1379,38,28,22,6,4,1360,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1380,38,28,22,6,4,1361,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1381,38,28,22,6,4,1362,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1382,38,28,22,6,4,1363,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1383,38,28,22,6,4,1364,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1384,38,28,22,6,4,1365,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1385,38,28,22,6,4,1366,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1386,38,28,22,6,4,1367,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1387,38,28,21,6,4,1368,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1388,38,28,22,6,4,1369,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1389,38,28,22,6,4,1370,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1390,38,28,22,6,4,1371,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1391,38,28,22,6,4,1372,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1392,38,28,22,6,4,1373,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1393,38,28,22,6,4,1374,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1394,38,28,22,6,4,1375,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1395,38,28,22,6,4,1376,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1396,38,28,22,6,4,1377,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1397,38,28,22,6,4,1378,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1398,38,28,22,6,4,1379,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1399,38,28,22,6,4,1380,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1400,38,28,22,6,4,1381,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1401,38,28,22,6,4,1382,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1402,38,28,22,6,4,1383,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1403,38,28,22,6,4,1384,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1404,38,28,22,6,4,1385,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1405,38,28,22,6,4,1386,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1406,38,28,22,6,4,1387,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1407,38,28,22,6,4,1388,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1408,38,28,22,6,4,1389,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1409,38,28,22,6,4,1390,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1410,38,28,22,6,4,1391,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1411,38,28,22,6,4,1392,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1412,38,28,22,6,4,1393,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1413,38,28,22,6,4,1394,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1414,38,28,22,6,4,1395,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1415,38,28,22,6,4,1396,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1416,38,28,22,6,4,1397,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1417,38,28,22,6,4,1398,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1418,38,28,22,6,4,1399,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1419,38,28,22,6,4,1400,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1420,38,28,22,6,4,1401,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1421,38,28,22,6,4,1402,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1422,38,28,22,6,4,1403,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1423,38,28,22,6,4,1404,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1424,38,28,22,6,4,1405,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1425,38,28,22,6,4,1406,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1426,38,28,22,6,4,1407,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1427,38,28,22,6,4,1408,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1428,38,28,22,6,4,1409,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1429,38,28,22,6,4,1410,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1430,38,28,22,6,4,1411,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1431,38,28,22,6,4,1412,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1432,38,28,22,6,4,1413,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1433,38,28,22,6,4,1414,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1434,38,28,22,6,4,1415,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1435,38,28,22,6,4,1416,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1436,38,28,22,6,4,1417,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1437,38,28,22,6,4,1418,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1438,38,28,22,6,4,1419,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1439,38,28,22,6,4,1420,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1440,38,28,22,6,4,1421,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1441,38,28,22,6,4,1422,28,38,6,6,6,9,6,9,0,1,0,22,0.976
1442,38,28,22,6,4,1423,28,38,6,6,6,9,6,9,0,1,0,22,0.976
