"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2016","cab","disloc2013","X","edon.y","munn.y","escenario1","escenario2","escenario3","panal_cnv1","pri_clv1","mc_clv2","panal_cnv2","pan_clv2","pan_cnv2","pri_clv2","esc1_panalCNV1","esc1_priCLV1","esc2_mcCLV2","esc2_panalCNV2","esc2_panCLV2","esc2_panCNV2","esc2_priCLV2","SQ","dsiSQ_E1","dsiSQ_E3"
1814,37,8,"cua",4,3,4,1,7,"juárez",7,1782,8,37,21,22,22,21,22,21,22,19,21,21,1,0,0,1,0,0,0,7,0.788,0.788
1815,37,8,"cua",4,3,4,1,7,"juárez",7,1783,8,37,21,22,22,21,22,21,22,19,21,21,1,0,0,1,0,0,0,7,0.788,0.788
1816,37,8,"cua",4,3,4,1,7,"juárez",7,1784,8,37,21,22,22,21,22,21,22,19,21,21,1,0,0,1,0,0,0,7,0.788,0.788
1817,37,8,"cua",4,4,4,3,6,"juárez",6,1785,8,37,17,18,18,17,18,19,18,21,19,17,1,0,0,1,0,0,0,6,0.304,0.304
1818,37,8,"cua",4,4,4,3,6,"juárez",6,1786,8,37,17,18,18,17,18,19,18,21,19,17,1,0,0,1,0,0,0,6,0.304,0.304
1819,37,8,"cua",4,4,4,3,6,"juárez",6,1787,8,37,17,18,18,17,18,19,18,21,19,17,1,0,0,1,0,0,0,6,0.304,0.304
1820,37,8,"cua",4,4,4,3,6,"juárez",6,1788,8,37,17,18,18,17,18,19,18,21,19,17,1,0,0,1,0,0,0,6,0.304,0.304
1821,37,8,"cua",4,4,4,3,6,"juárez",6,1789,8,37,17,18,18,17,18,19,18,21,19,17,1,0,0,1,0,0,0,6,0.304,0.304
1822,37,8,"cua",4,3,4,1,7,"juárez",7,1790,8,37,21,22,22,21,22,21,22,19,21,21,1,0,0,1,0,0,0,7,0.788,0.788
1823,37,8,"cua",4,3,4,1,7,"juárez",7,1791,8,37,21,22,22,21,22,21,22,19,21,21,1,0,0,1,0,0,0,7,0.788,0.788
1824,37,8,"cua",4,3,4,1,7,"juárez",7,1792,8,37,21,22,22,21,22,21,22,19,21,21,1,0,0,1,0,0,0,7,0.788,0.788
1825,37,8,"cua",4,3,4,1,7,"juárez",7,1793,8,37,21,22,22,21,22,21,22,19,21,21,1,0,0,1,0,0,0,7,0.788,0.788
1826,37,8,"cua",4,3,1,1,7,"juárez",7,1794,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1827,37,8,"cua",4,3,3,2,8,"juárez",9,1795,8,37,20,19,19,20,19,15,19,20,15,20,1,0,0,1,0,0,0,9,0.195,0.195
1828,37,8,"cua",4,3,3,2,5,"juárez",4,1796,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161
1829,37,8,"cua",4,3,3,2,5,"juárez",4,1797,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161
1830,37,8,"cua",4,3,3,2,5,"juárez",4,1798,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161
1831,37,8,"cua",4,3,4,1,7,"juárez",7,1799,8,37,21,22,22,21,22,21,22,19,21,21,1,0,0,1,0,0,0,7,0.788,0.788
1832,37,8,"cua",4,3,4,1,7,"juárez",7,1800,8,37,21,22,22,21,22,21,22,19,21,21,1,0,0,1,0,0,0,7,0.788,0.788
1833,37,8,"cua",4,3,4,1,7,"juárez",7,1801,8,37,21,22,22,21,22,21,22,19,21,21,1,0,0,1,0,0,0,7,0.788,0.788
1834,37,8,"cua",4,3,4,1,7,"juárez",7,1802,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1835,37,8,"cua",4,4,4,3,6,"juárez",6,1803,8,37,17,18,18,17,18,19,18,21,19,17,1,0,0,1,0,0,0,6,0.304,0.304
1836,37,8,"cua",4,4,4,3,6,"juárez",6,1804,8,37,17,18,18,17,18,19,18,21,19,17,1,0,0,1,0,0,0,6,0.304,0.304
1837,37,8,"cua",4,4,4,3,6,"juárez",6,1805,8,37,17,18,18,17,18,19,18,21,19,17,1,0,0,1,0,0,0,6,0.304,0.304
1838,37,8,"cua",4,4,4,3,6,"juárez",6,1806,8,37,17,18,18,17,18,19,18,21,19,17,1,0,0,1,0,0,0,6,0.304,0.304
1839,37,8,"cua",4,4,4,3,6,"juárez",6,1807,8,37,17,18,18,17,18,19,18,21,19,17,1,0,0,1,0,0,0,6,0.304,0.304
1840,37,8,"cua",4,4,4,3,6,"juárez",6,1808,8,37,17,18,18,17,18,19,18,21,19,17,1,0,0,1,0,0,0,6,0.304,0.304
1841,37,8,"cua",4,3,4,1,7,"juárez",7,1809,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1842,37,8,"cua",4,3,4,1,7,"juárez",7,1810,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1843,37,8,"cua",4,3,4,1,7,"juárez",7,1811,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1844,37,8,"cua",4,3,4,1,7,"juárez",7,1812,8,37,21,22,22,21,22,21,22,19,21,21,1,0,0,1,0,0,0,7,0.788,0.788
1845,37,8,"cua",4,3,4,1,7,"juárez",7,1813,8,37,21,22,22,21,22,21,22,19,21,21,1,0,0,1,0,0,0,7,0.788,0.788
1846,37,8,"cua",4,3,4,1,7,"juárez",7,1814,8,37,21,22,22,21,22,21,22,19,21,21,1,0,0,1,0,0,0,7,0.788,0.788
1847,37,8,"cua",4,3,4,1,7,"juárez",7,1815,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1848,37,8,"cua",4,3,4,1,7,"juárez",7,1816,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1849,37,8,"cua",4,3,4,1,7,"juárez",7,1817,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1850,37,8,"cua",4,4,4,3,6,"juárez",6,1818,8,37,17,18,18,17,18,19,18,21,19,17,1,0,0,1,0,0,0,6,0.304,0.304
1851,37,8,"cua",4,4,4,3,7,"juárez",6,1819,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1852,37,8,"cua",4,3,4,1,7,"juárez",7,1820,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1853,37,8,"cua",4,3,4,1,7,"juárez",7,1821,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1854,37,8,"cua",4,3,4,1,7,"juárez",7,1822,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1855,37,8,"cua",4,3,4,1,7,"juárez",7,1823,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1856,37,8,"cua",4,3,4,1,7,"juárez",7,1824,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1857,37,8,"cua",4,3,1,2,8,"juárez",4,1825,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1858,37,8,"cua",4,3,1,2,8,"juárez",4,1826,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1859,37,8,"cua",4,3,1,2,8,"juárez",4,1827,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1860,37,8,"cua",4,3,1,2,8,"juárez",4,1828,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1861,37,8,"cua",4,3,1,2,8,"juárez",4,1829,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1862,37,8,"cua",4,3,1,2,8,"juárez",4,1830,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1863,37,8,"cua",4,3,1,2,8,"juárez",9,1831,8,37,20,19,19,20,19,15,19,20,15,20,1,0,0,1,0,0,0,9,0.195,0.195
1864,37,8,"cua",4,3,1,2,8,"juárez",4,1832,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1865,37,8,"cua",4,3,1,2,8,"juárez",4,1833,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1866,37,8,"cua",4,3,4,1,7,"juárez",7,1834,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1867,37,8,"cua",4,3,4,1,7,"juárez",7,1835,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1868,37,8,"cua",4,3,4,1,7,"juárez",7,1836,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1869,37,8,"cua",4,3,4,1,7,"juárez",7,1837,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1870,37,8,"cua",4,3,1,1,7,"juárez",7,1838,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1871,37,8,"cua",4,3,1,2,8,"juárez",4,1839,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1872,37,8,"cua",4,3,1,2,8,"juárez",4,1840,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1873,37,8,"cua",4,3,1,2,8,"juárez",9,1841,8,37,20,19,19,20,19,15,19,20,15,20,1,0,0,1,0,0,0,9,0.195,0.195
1874,37,8,"cua",4,3,1,2,8,"juárez",9,1842,8,37,20,19,19,20,19,15,19,20,15,20,1,0,0,1,0,0,0,9,0.195,0.195
1875,37,8,"cua",4,3,1,2,8,"juárez",9,1843,8,37,20,19,19,20,19,15,19,20,15,20,1,0,0,1,0,0,0,9,0.195,0.195
1876,37,8,"cua",4,3,1,2,8,"juárez",9,1844,8,37,20,19,19,20,19,15,19,20,15,20,1,0,0,1,0,0,0,9,0.195,0.195
1877,37,8,"cua",4,3,1,1,7,"juárez",7,1845,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1878,37,8,"cua",4,3,1,1,7,"juárez",7,1846,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1879,37,8,"cua",4,3,1,1,7,"juárez",7,1847,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1880,37,8,"cua",4,3,4,1,7,"juárez",7,1848,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1881,37,8,"cua",4,3,4,1,7,"juárez",7,1849,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1882,37,8,"cua",4,3,4,1,7,"juárez",7,1850,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1883,37,8,"cua",4,3,1,1,7,"juárez",7,1851,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1884,37,8,"cua",4,4,1,3,2,"juárez",6,1852,8,37,16,16,16,16,16,20,16,22,20,16,1,1,0,1,0,0,1,6,0.264,0.264
1885,37,8,"cua",4,3,1,2,8,"juárez",4,1853,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1886,37,8,"cua",4,3,1,2,8,"juárez",9,1854,8,37,20,19,19,20,19,15,19,20,15,20,1,0,0,1,0,0,0,9,0.195,0.195
1888,37,8,"cua",4,3,1,2,8,"juárez",9,1855,8,37,20,19,19,20,19,15,19,20,15,20,1,0,0,1,0,0,0,9,0.195,0.195
1889,37,8,"cua",4,3,1,2,8,"juárez",9,1856,8,37,20,19,19,20,19,15,19,20,15,20,1,0,0,1,0,0,0,9,0.195,0.195
1890,37,8,"cua",4,4,1,3,2,"juárez",6,1857,8,37,16,16,16,16,16,20,16,22,20,16,1,1,0,1,0,0,1,6,0.264,0.264
1891,37,8,"cua",4,3,1,1,7,"juárez",7,1858,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1892,37,8,"cua",4,3,1,1,7,"juárez",7,1859,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1893,37,8,"cua",4,3,4,1,7,"juárez",7,1860,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1894,37,8,"cua",4,3,4,1,7,"juárez",7,1861,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1895,37,8,"cua",4,4,4,3,7,"juárez",6,1862,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1896,37,8,"cua",4,4,4,3,7,"juárez",6,1863,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1897,37,8,"cua",4,4,4,3,7,"juárez",6,1864,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1898,37,8,"cua",4,3,4,1,7,"juárez",7,1865,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1899,37,8,"cua",4,3,4,1,7,"juárez",7,1866,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1900,37,8,"cua",4,3,4,1,7,"juárez",7,1867,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1901,37,8,"cua",4,3,1,1,7,"juárez",7,1868,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1902,37,8,"cua",4,3,1,1,7,"juárez",7,1869,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1903,37,8,"cua",4,3,1,1,7,"juárez",7,1870,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1904,37,8,"cua",4,3,1,1,7,"juárez",7,1871,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1905,37,8,"cua",4,3,1,1,7,"juárez",7,1872,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1906,37,8,"cua",4,3,1,1,7,"juárez",7,1873,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1907,37,8,"cua",4,3,1,1,7,"juárez",7,1874,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1908,37,8,"cua",4,3,1,1,7,"juárez",7,1875,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1909,37,8,"cua",4,3,4,1,7,"juárez",7,1876,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1910,37,8,"cua",4,3,4,1,7,"juárez",7,1877,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1911,37,8,"cua",4,4,1,3,7,"juárez",6,1878,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1912,37,8,"cua",4,3,1,1,7,"juárez",7,1879,8,37,21,22,22,21,22,19,17,19,19,21,1,0,0,0,0,0,0,7,0.788,0.788
1914,37,8,"cua",4,4,1,3,2,"juárez",6,1880,8,37,16,16,16,16,16,13,16,22,13,16,1,1,0,1,0,0,1,6,0.264,0.264
1915,37,8,"cua",4,4,1,3,2,"juárez",6,1881,8,37,16,16,16,16,16,20,16,22,20,16,1,1,0,1,0,0,1,6,0.264,0.264
1916,37,8,"cua",4,3,1,2,8,"juárez",9,1882,8,37,20,19,19,20,19,15,19,20,15,20,1,0,0,1,0,0,0,9,0.195,0.195
1917,37,8,"cua",4,3,4,1,7,"juárez",7,1883,8,37,21,22,22,21,22,21,22,19,21,21,1,0,0,1,0,0,0,7,0.788,0.788
1918,37,8,"cua",4,3,4,1,7,"juárez",7,1884,8,37,21,22,22,21,22,21,22,19,21,21,1,0,0,1,0,0,0,7,0.788,0.788
1919,37,8,"cua",4,3,4,1,7,"juárez",7,1885,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1920,37,8,"cua",4,3,4,1,7,"juárez",7,1886,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1921,37,8,"cua",4,3,4,1,7,"juárez",7,1887,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1922,37,8,"cua",4,3,4,1,7,"juárez",7,1888,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1923,37,8,"cua",4,3,4,1,7,"juárez",7,1889,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1924,37,8,"cua",4,3,4,1,7,"juárez",7,1890,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1925,37,8,"cua",4,3,4,1,7,"juárez",7,1891,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1926,37,8,"cua",4,3,4,1,7,"juárez",7,1892,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1927,37,8,"cua",4,3,4,1,7,"juárez",7,1893,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1928,37,8,"cua",4,3,4,1,7,"juárez",7,1894,8,37,21,22,22,21,22,19,22,19,19,21,1,0,0,1,0,0,0,7,0.788,0.788
1929,37,8,"cua",4,3,1,1,8,"juárez",4,1895,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1930,37,8,"cua",4,3,1,1,8,"juárez",4,1896,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1931,37,8,"cua",4,3,1,1,8,"juárez",4,1897,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1932,37,8,"cua",4,3,1,1,8,"juárez",4,1898,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1933,37,8,"cua",4,3,1,2,8,"juárez",4,1899,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1934,37,8,"cua",4,3,1,2,8,"juárez",4,1900,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1935,37,8,"cua",4,3,1,2,8,"juárez",4,1901,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1936,37,8,"cua",4,3,1,2,8,"juárez",4,1902,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1937,37,8,"cua",4,3,1,2,8,"juárez",4,1903,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1938,37,8,"cua",4,3,1,2,8,"juárez",4,1904,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1939,37,8,"cua",4,3,1,2,8,"juárez",4,1905,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1940,37,8,"cua",4,3,1,2,8,"juárez",4,1906,8,37,20,19,19,20,19,15,17,20,15,20,1,0,0,0,0,0,0,9,0.195,0.195
1942,37,8,"cua",4,3,1,2,10,"juárez",9,1907,8,37,15,15,15,15,15,13,15,14,13,15,1,1,0,1,0,0,1,9,0.515,0.515
1943,37,8,"cua",4,3,1,2,10,"juárez",6,1908,8,37,15,15,15,15,15,13,15,14,13,15,1,1,0,1,0,0,1,9,0.515,0.515
1944,37,8,"cua",4,3,1,2,10,"juárez",6,1909,8,37,15,15,15,15,15,13,15,14,13,15,1,1,0,1,0,0,1,9,0.515,0.515
1945,37,8,"cua",4,3,1,2,10,"juárez",6,1910,8,37,15,15,15,15,15,13,15,14,13,15,1,1,0,1,0,0,1,9,0.515,0.515
1946,37,8,"cua",4,3,3,4,5,"juárez",3,1911,8,37,19,20,20,19,20,16,20,17,16,19,1,0,0,1,0,0,0,3,0.161,0.161
1947,37,8,"cua",4,3,3,4,5,"juárez",3,1912,8,37,19,20,20,19,20,16,20,17,16,19,1,0,0,1,0,0,0,3,0.161,0.161
1948,37,8,"cua",4,3,3,4,5,"juárez",3,1913,8,37,19,20,20,19,20,16,20,17,16,19,1,0,0,1,0,0,0,3,0.161,0.161
1949,37,8,"cua",4,3,3,4,5,"juárez",3,1914,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161
1950,37,8,"cua",4,2,3,4,4,"juárez",3,1915,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399
1951,37,8,"cua",8,2,2,3,3,"juárez",2,1916,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568
1952,37,8,"cua",8,2,2,3,3,"juárez",2,1917,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568
1953,37,8,"cua",8,2,2,3,3,"juárez",2,1918,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568
1954,37,8,"cua",8,2,2,3,3,"juárez",2,1919,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568
1955,37,8,"cua",8,2,2,3,3,"juárez",2,1920,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568
1956,37,8,"cua",8,2,2,3,3,"juárez",2,1921,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568
1957,37,8,"cua",8,2,2,3,4,"juárez",2,1922,8,37,22,21,21,14,21,17,21,15,17,22,0,0,0,1,0,0,0,3,0.399,0.399
1958,37,8,"cua",8,2,2,3,4,"juárez",2,1923,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1959,37,8,"cua",8,2,2,3,4,"juárez",2,1924,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1960,37,8,"cua",8,2,2,3,4,"juárez",2,1925,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1961,37,8,"cua",8,2,2,3,4,"juárez",2,1926,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1962,37,8,"cua",8,2,2,3,4,"juárez",2,1927,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1963,37,8,"cua",8,2,2,4,4,"juárez",2,1928,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1964,37,8,"cua",8,2,2,4,4,"juárez",2,1929,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1965,37,8,"cua",8,2,2,4,4,"juárez",2,1930,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1966,37,8,"cua",8,2,3,4,4,"juárez",3,1931,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399
1967,37,8,"cua",8,2,2,4,4,"juárez",2,1932,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1968,37,8,"cua",8,2,2,4,4,"juárez",2,1933,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1969,37,8,"cua",8,2,2,4,4,"juárez",2,1934,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1970,37,8,"cua",8,2,2,4,4,"juárez",2,1935,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1971,37,8,"cua",8,2,2,3,4,"juárez",2,1936,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1972,37,8,"cua",8,2,2,3,4,"juárez",2,1937,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1973,37,8,"cua",8,2,2,3,3,"juárez",2,1938,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568
1974,37,8,"cua",8,2,2,3,3,"juárez",2,1939,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568
1975,37,8,"cua",8,2,2,3,3,"juárez",2,1940,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568
1976,37,8,"cua",8,2,2,3,3,"juárez",2,1941,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568
1977,37,8,"cua",8,2,2,3,3,"juárez",2,1942,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568
1978,37,8,"cua",8,2,2,3,3,"juárez",2,1943,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568
1979,37,8,"cua",8,2,2,3,3,"juárez",2,1944,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568
1980,37,8,"cua",8,2,2,3,3,"juárez",2,1945,8,37,14,14,14,14,14,14,21,16,14,14,1,1,1,0,0,1,1,2,0.568,0.568
1981,37,8,"cua",8,2,2,3,4,"juárez",2,1946,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1982,37,8,"cua",8,2,2,3,4,"juárez",2,1947,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1983,37,8,"cua",8,2,2,3,4,"juárez",2,1948,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1984,37,8,"cua",8,2,2,3,4,"juárez",2,1949,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1985,37,8,"cua",8,2,2,4,4,"juárez",2,1950,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1986,37,8,"cua",8,2,2,4,4,"juárez",2,1951,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1987,37,8,"cua",8,2,2,4,4,"juárez",2,1952,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1988,37,8,"cua",8,2,2,4,4,"juárez",2,1953,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1989,37,8,"cua",8,4,2,4,4,"juárez",5,1954,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
1990,37,8,"cua",8,4,2,4,4,"juárez",5,1955,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399
