"seccion","munn","edon","disloc2016","disloc2013","pobtot","esc1","esc3","SQ","dsi_pob"
510,36,29,6,2,1552,10,10,11,0.75552827061207
511,36,29,6,2,1379,10,10,11,0.75552827061207
512,36,29,6,2,2395,10,10,11,0.75552827061207
513,36,29,6,2,2273,10,10,11,0.75552827061207
514,36,29,6,2,1487,10,10,11,0.75552827061207
515,36,29,6,2,2254,10,10,11,0.75552827061207
516,36,29,6,2,2338,10,10,11,0.75552827061207
517,36,29,6,2,1443,10,10,11,0.75552827061207
518,36,29,6,2,1237,10,10,11,0.75552827061207
519,36,29,6,2,1249,10,10,11,0.75552827061207
520,37,29,10,19,1882,15,2,18,0.609729914363091
521,37,29,10,19,1314,15,2,18,0.609729914363091
522,37,29,10,19,1580,15,2,18,0.609729914363091
523,37,29,10,19,1512,15,2,18,0.609729914363091
524,37,29,10,19,702,15,2,18,0.609729914363091
525,37,29,10,19,1234,15,2,18,0.609729914363091
526,37,29,10,19,0,15,2,18,0.609729914363091
527,38,29,3,16,5726,5,14,17,0.526282942638477
528,38,29,3,16,4494,5,14,17,0.526282942638477
529,38,29,3,16,1866,5,14,17,0.526282942638477
530,38,29,3,16,1372,5,14,17,0.526282942638477
531,50,29,3,16,1561,5,14,17,0.526282942638477
532,50,29,3,16,1000,5,14,17,0.526282942638477
533,50,29,3,16,770,5,14,17,0.526282942638477
534,50,29,3,16,1466,5,14,17,0.526282942638477
535,50,29,3,16,855,5,14,17,0.526282942638477
536,38,29,3,16,855,5,14,17,0.526282942638477
537,38,29,3,16,272,5,14,17,0.526282942638477
538,39,29,3,17,2852,1,14,17,0.526282942638477
539,39,29,3,17,2768,1,14,17,0.526282942638477
540,39,29,3,17,4035,1,14,17,0.526282942638477
541,39,29,3,17,3480,1,14,17,0.526282942638477
542,39,29,3,17,3303,1,14,17,0.526282942638477
543,39,29,3,17,2645,1,14,17,0.526282942638477
544,39,29,3,17,869,1,14,17,0.526282942638477
545,39,29,3,17,889,1,14,17,0.526282942638477
546,39,29,3,17,1003,1,14,17,0.526282942638477
547,40,29,5,12,1032,10,12,12,0.430795622339964
548,40,29,5,12,2644,10,12,12,0.430795622339964
549,40,29,5,12,1741,10,12,12,0.430795622339964
550,40,29,5,12,1396,10,12,12,0.430795622339964
551,57,29,5,12,1713,10,12,12,0.430795622339964
552,57,29,5,12,1113,10,12,12,0.430795622339964
553,40,29,5,12,355,10,12,12,0.430795622339964
554,40,29,5,12,204,10,12,12,0.430795622339964
555,40,29,5,12,723,10,12,12,0.430795622339964
556,40,29,5,12,1002,10,12,12,0.430795622339964
557,40,29,5,12,949,10,12,12,0.430795622339964
558,41,29,12,7,2868,11,7,7,0.343415176432254
559,41,29,12,7,2272,11,7,7,0.343415176432254
560,41,29,12,7,3198,11,7,7,0.343415176432254
561,41,29,12,7,2822,11,7,7,0.343415176432254
562,41,29,12,7,2671,11,7,7,0.343415176432254
563,41,29,12,7,2437,11,7,7,0.343415176432254
564,41,29,12,7,2298,11,7,7,0.343415176432254
565,41,29,12,7,1336,11,7,7,0.343415176432254
566,41,29,12,7,1810,11,7,7,0.343415176432254
567,41,29,12,7,1637,11,7,7,0.343415176432254
568,41,29,12,7,1727,11,7,7,0.343415176432254
569,41,29,12,7,1048,11,7,7,0.343415176432254
570,42,29,13,8,3126,11,8,8,0.743283976731888
571,42,29,13,8,1882,11,8,8,0.743283976731888
572,42,29,13,8,2091,11,8,8,0.743283976731888
573,42,29,13,8,2202,11,8,8,0.743283976731888
574,42,29,13,8,3380,11,8,8,0.743283976731888
575,43,29,5,15,2470,4,12,12,0.430795622339964
576,43,29,5,15,2166,4,12,12,0.430795622339964
577,43,29,5,15,813,4,12,12,0.430795622339964
578,43,29,5,15,1169,4,12,12,0.430795622339964
579,43,29,5,15,1157,4,12,12,0.430795622339964
580,43,29,5,15,2925,4,12,12,0.430795622339964
581,43,29,5,15,4882,4,12,12,0.430795622339964
582,43,29,5,15,5981,4,12,12,0.430795622339964
583,43,29,5,15,4238,4,12,12,0.430795622339964
584,43,29,5,15,1157,4,12,12,0.430795622339964
585,43,29,5,15,3865,4,12,12,0.430795622339964
586,59,29,13,8,2113,6,8,8,0.743283976731888
587,59,29,13,8,1949,6,8,8,0.743283976731888
588,44,29,13,8,1863,2,8,8,0.743283976731888
589,44,29,13,8,2464,2,8,8,0.743283976731888
590,44,29,13,8,3797,2,8,8,0.743283976731888
591,44,29,13,8,2818,2,8,8,0.743283976731888
592,44,29,13,8,4490,2,8,8,0.743283976731888
593,44,29,13,8,2579,2,8,8,0.743283976731888
594,44,29,13,8,2362,2,8,8,0.743283976731888
595,44,29,13,8,2874,2,8,8,0.743283976731888
596,44,29,13,8,1539,2,8,8,0.743283976731888
597,44,29,13,8,1992,2,8,8,0.743283976731888
598,44,29,13,8,2743,2,8,8,0.743283976731888
599,44,29,13,8,2970,2,8,8,0.743283976731888
600,44,29,13,8,3956,2,8,8,0.743283976731888
601,44,29,13,8,3032,2,8,8,0.743283976731888
602,48,29,13,9,2237,11,8,8,0.743283976731888
603,48,29,13,9,1566,11,8,8,0.743283976731888
604,48,29,13,9,3230,11,8,8,0.743283976731888
605,48,29,13,9,1420,11,8,8,0.743283976731888
606,55,29,3,17,2412,1,14,17,0.526282942638477
607,54,29,3,17,2904,1,14,17,0.526282942638477
608,54,29,3,17,288,1,14,17,0.526282942638477
