"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","SQ","dsi_pob"
351,4,27,15,5,1000,5,15,5,0.385827517605078
352,4,27,15,5,1190,5,15,5,0.385827517605078
353,4,27,15,4,1316,5,15,5,0.385827517605078
354,4,27,15,5,1199,5,15,5,0.385827517605078
355,4,27,15,5,1276,5,15,5,0.385827517605078
356,4,27,15,5,2155,5,15,5,0.385827517605078
357,4,27,12,5,1561,5,12,4,0.132940894441041
358,4,27,12,5,2068,5,12,4,0.132940894441041
359,4,27,15,5,2511,5,15,5,0.385827517605078
360,4,27,15,5,2409,5,15,5,0.385827517605078
361,4,27,12,5,2857,5,12,4,0.132940894441041
362,4,27,12,5,1643,5,12,4,0.132940894441041
363,4,27,15,5,1310,5,15,5,0.385827517605078
364,4,27,15,5,1110,5,15,5,0.385827517605078
365,4,27,15,4,1172,5,15,5,0.385827517605078
366,4,27,10,4,1022,2,10,21,0.358665881451153
367,4,27,10,4,1310,2,10,21,0.358665881451153
368,4,27,10,4,1466,2,10,21,0.358665881451153
369,4,27,10,21,2386,2,10,21,0.358665881451153
370,4,27,10,21,731,2,10,21,0.358665881451153
371,4,27,10,21,1142,2,10,21,0.358665881451153
372,4,27,10,21,10093,2,10,21,0.358665881451153
373,4,27,10,21,1569,2,10,21,0.358665881451153
374,4,27,10,21,974,2,10,21,0.358665881451153
375,4,27,10,4,1161,2,10,21,0.358665881451153
376,4,27,10,4,1468,2,10,21,0.358665881451153
377,4,27,15,5,1261,5,15,5,0.385827517605078
378,4,27,15,5,722,5,15,5,0.385827517605078
379,4,27,15,5,1156,5,15,5,0.385827517605078
380,4,27,15,5,849,5,15,5,0.385827517605078
381,4,27,15,5,1520,5,15,5,0.385827517605078
382,4,27,15,5,2528,5,15,5,0.385827517605078
383,4,27,15,5,2933,5,15,5,0.385827517605078
384,4,27,15,5,2274,5,15,5,0.385827517605078
385,4,27,15,5,1276,5,15,5,0.385827517605078
386,4,27,15,5,1118,5,15,5,0.385827517605078
387,4,27,15,5,1055,5,15,5,0.385827517605078
388,4,27,15,5,2016,5,15,5,0.385827517605078
389,4,27,15,5,371,5,15,5,0.385827517605078
390,4,27,15,5,855,4,15,5,0.385827517605078
391,4,27,15,5,1580,4,15,5,0.385827517605078
392,4,27,10,4,1332,2,10,21,0.358665881451153
393,4,27,10,4,2201,2,10,21,0.358665881451153
394,4,27,10,4,1260,2,10,21,0.358665881451153
395,4,27,10,21,1526,2,10,21,0.358665881451153
396,4,27,10,21,1107,2,10,21,0.358665881451153
397,4,27,10,21,2179,2,10,21,0.358665881451153
398,4,27,16,21,6584,2,16,21,0.383692555048686
399,4,27,10,21,1499,2,10,21,0.358665881451153
400,4,27,10,4,1337,2,10,21,0.358665881451153
401,4,27,15,5,3296,4,15,5,0.385827517605078
402,4,27,15,5,775,5,15,5,0.385827517605078
403,4,27,15,5,1639,5,15,5,0.385827517605078
404,4,27,15,5,2759,5,15,5,0.385827517605078
405,4,27,12,20,8431,4,12,4,0.132940894441041
406,4,27,15,5,1481,4,15,5,0.385827517605078
407,4,27,15,4,1742,4,15,5,0.385827517605078
408,4,27,15,21,1988,4,15,5,0.385827517605078
409,4,27,10,21,1669,4,10,21,0.358665881451153
410,4,27,16,21,4892,2,16,21,0.383692555048686
411,4,27,15,21,2219,4,15,5,0.385827517605078
412,4,27,15,4,1476,4,15,5,0.385827517605078
413,4,27,15,5,1619,4,15,5,0.385827517605078
414,4,27,15,5,1572,4,15,5,0.385827517605078
415,4,27,15,5,5262,4,15,5,0.385827517605078
416,4,27,15,5,8909,4,15,5,0.385827517605078
417,4,27,15,5,1370,4,15,5,0.385827517605078
418,4,27,15,5,3362,4,15,5,0.385827517605078
419,4,27,17,20,630,6,17,20,0.568142879965624
420,4,27,17,20,2321,6,17,20,0.568142879965624
421,4,27,17,20,3047,6,17,20,0.568142879965624
422,4,27,17,20,2698,6,17,20,0.568142879965624
423,4,27,17,20,4792,6,17,20,0.568142879965624
424,4,27,17,20,435,6,17,20,0.568142879965624
425,4,27,17,20,2587,6,17,20,0.568142879965624
426,4,27,17,20,3089,6,17,20,0.568142879965624
427,4,27,17,20,2112,6,17,20,0.568142879965624
428,4,27,17,20,1813,6,17,20,0.568142879965624
429,4,27,17,20,2560,6,17,20,0.568142879965624
430,4,27,17,20,3372,6,17,20,0.568142879965624
431,4,27,17,20,2614,6,17,20,0.568142879965624
432,4,27,17,20,1678,6,17,20,0.568142879965624
433,4,27,17,20,2087,6,17,20,0.568142879965624
434,4,27,17,20,1248,6,17,20,0.568142879965624
435,4,27,17,20,7772,6,17,20,0.568142879965624
436,4,27,17,20,1635,6,17,20,0.568142879965624
437,4,27,17,20,3422,6,17,20,0.568142879965624
438,4,27,17,20,1660,6,17,20,0.568142879965624
439,4,27,17,20,497,6,17,20,0.568142879965624
440,4,27,17,20,14836,6,17,20,0.568142879965624
441,4,27,17,20,2224,6,17,20,0.568142879965624
442,4,27,17,20,324,6,17,20,0.568142879965624
443,4,27,17,20,3734,6,17,20,0.568142879965624
444,4,27,17,20,640,6,17,20,0.568142879965624
445,4,27,17,20,3198,6,17,20,0.568142879965624
446,4,27,17,20,5355,6,17,20,0.568142879965624
447,4,27,17,20,1579,6,17,20,0.568142879965624
448,4,27,17,20,1352,6,17,20,0.568142879965624
450,4,27,17,20,3911,6,17,20,0.568142879965624
451,4,27,17,20,1551,6,17,20,0.568142879965624
452,4,27,10,21,7324,2,10,21,0.358665881451153
453,4,27,10,21,2637,2,10,21,0.358665881451153
454,4,27,17,20,1116,6,17,20,0.568142879965624
455,4,27,17,20,1200,6,17,20,0.568142879965624
456,4,27,17,20,1853,6,17,20,0.568142879965624
457,4,27,17,20,1909,6,17,20,0.568142879965624
458,4,27,10,21,3867,2,10,21,0.358665881451153
459,4,27,16,21,0,3,16,21,0.383692555048686
460,4,27,16,21,5801,3,16,21,0.383692555048686
461,4,27,16,21,1484,3,16,21,0.383692555048686
462,4,27,16,21,3253,3,16,21,0.383692555048686
463,4,27,16,21,4042,3,16,21,0.383692555048686
464,4,27,10,21,5384,2,10,21,0.358665881451153
465,4,27,10,21,4566,2,10,21,0.358665881451153
466,4,27,17,20,2257,6,17,20,0.568142879965624
467,4,27,16,21,12936,3,16,21,0.383692555048686
468,4,27,16,21,1987,3,16,21,0.383692555048686
469,4,27,16,21,2916,3,16,21,0.383692555048686
470,4,27,15,21,6246,4,15,5,0.385827517605078
471,4,27,12,5,1582,4,12,4,0.132940894441041
472,4,27,17,20,1538,6,17,20,0.568142879965624
473,4,27,12,20,743,6,12,4,0.132940894441041
474,4,27,12,20,7503,4,12,4,0.132940894441041
475,4,27,16,21,2888,3,16,21,0.383692555048686
476,4,27,16,21,5740,3,16,21,0.383692555048686
477,4,27,16,21,4231,3,16,21,0.383692555048686
478,4,27,17,20,2485,6,17,20,0.568142879965624
479,4,27,13,21,3445,4,13,17,0.535646416354944
480,4,27,16,21,7304,3,16,21,0.383692555048686
481,4,27,16,21,5048,3,16,21,0.383692555048686
482,4,27,16,21,2138,3,16,21,0.383692555048686
483,4,27,12,5,2934,4,12,4,0.132940894441041
484,4,27,12,20,4123,4,12,4,0.132940894441041
485,4,27,12,5,2538,4,12,4,0.132940894441041
486,4,27,12,5,7338,4,12,4,0.132940894441041
487,4,27,12,5,3539,4,12,4,0.132940894441041
488,4,27,12,5,598,4,12,4,0.132940894441041
489,4,27,12,20,1545,6,12,4,0.132940894441041
490,4,27,16,21,2200,3,16,21,0.383692555048686
491,4,27,16,21,2631,3,16,21,0.383692555048686
492,4,27,13,21,2899,3,13,17,0.535646416354944
493,4,27,12,20,1475,4,12,4,0.132940894441041
494,4,27,16,21,4586,3,16,21,0.383692555048686
495,4,27,13,21,2328,3,13,17,0.535646416354944
496,4,27,13,5,1724,3,13,17,0.535646416354944
497,4,27,13,5,2686,3,13,17,0.535646416354944
498,4,27,13,5,3170,3,13,17,0.535646416354944
499,4,27,12,20,745,4,12,4,0.132940894441041
500,4,27,12,5,12932,4,12,4,0.132940894441041
501,4,27,13,5,2385,3,13,17,0.535646416354944
502,4,27,13,5,13841,3,13,17,0.535646416354944
503,4,27,13,5,5823,3,13,17,0.535646416354944
504,4,27,12,5,1773,4,12,4,0.132940894441041
505,4,27,13,5,1731,4,13,17,0.535646416354944
506,4,27,13,5,1460,3,13,17,0.535646416354944
507,4,27,13,5,1423,3,13,17,0.535646416354944
508,4,27,13,5,2342,3,13,17,0.535646416354944
509,4,27,13,5,639,3,13,17,0.535646416354944
510,4,27,13,5,531,3,13,17,0.535646416354944
511,4,27,10,4,0,5,10,21,0.358665881451153
512,5,27,18,6,2422,12,18,6,0.62424131147541
513,5,27,18,6,4436,12,18,6,0.62424131147541
514,5,27,18,6,671,12,18,6,0.62424131147541
515,5,27,18,6,1563,12,18,6,0.62424131147541
516,5,27,18,6,1549,12,18,6,0.62424131147541
517,5,27,18,6,1211,12,18,6,0.62424131147541
518,5,27,18,6,724,12,18,6,0.62424131147541
519,5,27,18,6,830,12,18,6,0.62424131147541
520,5,27,18,6,835,12,18,6,0.62424131147541
521,5,27,18,6,754,12,18,6,0.62424131147541
522,5,27,18,6,897,12,18,6,0.62424131147541
523,5,27,18,6,1321,12,18,6,0.62424131147541
524,5,27,18,6,649,12,18,6,0.62424131147541
525,5,27,19,6,2033,12,19,11,0.695432811211871
526,5,27,19,6,557,12,19,11,0.695432811211871
527,5,27,18,6,870,12,18,6,0.62424131147541
528,5,27,18,6,3516,12,18,6,0.62424131147541
529,5,27,18,6,959,12,18,6,0.62424131147541
