"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc2012","edon.y","munn.y","escenario1","escenario2","escenario3","mc_clv1","pan_clv1","mc_clv2","pan_cnv2","prd_clv2","pri_clv2","esc1_mcCLV1","esc1_panCLV1","esc1_mcCLV1.1","esc2_mcCLV2","esc2_panCNV2","esc2_prdCLV2","esc2_priCLV2","SQ","dsiSQ_E3"
218,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
219,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
220,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
221,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
222,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
223,15,14,"jal",11,18,18,18,4,18,14,15,4,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
224,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
225,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
226,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
227,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
228,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
229,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
230,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
231,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
232,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
233,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
235,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
236,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
237,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
238,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
239,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
240,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
241,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
242,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
243,16,14,"jal",8,15,15,15,8,15,14,16,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
244,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
245,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
246,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
247,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
248,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
249,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
250,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
251,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
252,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
253,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
254,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
255,17,14,"jal",11,18,5,18,4,5,14,17,6,5,4,3,5,2,5,5,4,0,0,0,0,1,1,0,18,0.605
256,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
257,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
258,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
259,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
260,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
261,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
262,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
263,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
264,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
265,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
266,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
267,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
268,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
269,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
270,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
271,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
272,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
273,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
274,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
275,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
276,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
277,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
278,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
279,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
280,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
281,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
282,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
283,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
284,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
285,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
286,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
287,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
288,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
289,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
290,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
291,18,14,"jal",8,15,15,15,8,15,14,18,7,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,15,1
292,19,14,"jal",5,1,1,1,3,1,14,19,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
293,19,14,"jal",5,1,1,1,3,1,14,19,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
294,19,14,"jal",5,1,1,1,3,1,14,19,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
295,19,14,"jal",5,1,1,1,3,1,14,19,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
296,20,14,"jal",11,5,5,5,6,5,14,20,4,6,6,6,6,5,6,3,6,0,0,0,0,1,0,1,5,0.796
297,20,14,"jal",11,5,5,5,6,5,14,20,4,6,6,6,6,5,6,3,6,0,0,0,0,1,0,1,5,0.796
298,20,14,"jal",11,5,5,5,6,5,14,20,4,6,6,6,6,5,6,3,6,0,0,0,0,1,0,1,5,0.796
299,20,14,"jal",11,5,5,5,6,5,14,20,4,6,6,6,6,5,6,3,6,0,0,0,0,1,0,1,5,0.796
300,20,14,"jal",11,5,5,5,6,5,14,20,4,6,6,6,6,5,6,3,6,0,0,0,0,1,0,1,5,0.796
301,20,14,"jal",11,5,5,5,6,5,14,20,4,6,6,6,6,5,6,3,6,0,0,0,0,1,0,1,5,0.796
302,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
303,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
304,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
305,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
306,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
307,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
308,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
309,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
310,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
311,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
312,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
313,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
314,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
315,21,14,"jal",11,18,18,18,5,18,14,21,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
316,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
317,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
318,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
319,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
320,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
321,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
322,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
323,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
324,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
325,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
326,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
327,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
328,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
329,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
330,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
331,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
332,22,14,"jal",11,18,18,18,5,18,14,22,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
333,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
334,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
335,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
336,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
337,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
338,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
339,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
340,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
341,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
342,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
343,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
344,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
345,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
346,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
347,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
348,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
349,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
350,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
351,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
352,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
353,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
354,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
355,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
356,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
357,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
358,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
359,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
360,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
361,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
362,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
363,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
364,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
365,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
366,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
367,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
368,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
369,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
370,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
371,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
372,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
373,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
374,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
375,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
376,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
377,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
378,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
379,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
380,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
381,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
382,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
383,23,14,"jal",10,19,19,19,5,19,14,23,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.593
384,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
385,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
386,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
387,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
388,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
389,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
390,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
391,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
392,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
393,24,14,"jal",10,19,19,19,5,19,14,24,4,5,5,3,5,4,5,20,5,0,0,0,0,1,0,1,19,0.593
394,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
395,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
396,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
397,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
398,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
399,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
400,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
401,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
402,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
403,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
404,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
405,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
406,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
407,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
408,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
409,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
410,25,14,"jal",10,18,18,17,4,18,14,25,8,4,4,2,4,2,4,2,4,0,0,0,0,1,0,1,18,0.605
411,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
412,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
413,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
414,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
415,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
416,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
417,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
418,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
419,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
420,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
421,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
422,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
423,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
424,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
425,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
426,26,14,"jal",5,1,1,1,3,1,14,26,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.991
427,27,14,"jal",19,19,17,17,7,17,14,27,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
428,27,14,"jal",19,19,17,17,7,17,14,27,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
429,27,14,"jal",19,19,17,17,7,17,14,27,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
430,27,14,"jal",19,19,17,17,7,17,14,27,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
431,27,14,"jal",19,19,17,17,7,17,14,27,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,17,0.496
432,28,14,"jal",11,18,18,18,5,18,14,28,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
433,28,14,"jal",11,18,18,18,5,18,14,28,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
434,28,14,"jal",11,18,18,18,5,18,14,28,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
435,28,14,"jal",11,18,18,18,5,18,14,28,4,5,5,3,5,4,5,5,5,0,0,0,0,1,1,1,19,0.593
