"seccion","munn.x","edon.x","edo.x","disfed1979.x","disfed1997.x","disfed2006.x","disfed2018.x","disloc2012.x","disloc2018.x","cab","nota.x","X","munn.y","edon.y","edo.y","disfed1979.y","disfed1997.y","disfed2006.y","disfed2018.y","disloc2012.y","disloc2018.y","nota.y","escenario1","escenario2","escenario3","pri_clv1","pri_clv2","juanZepedaPerez1","lorenzoLopezMendez1a","lorenzoLopezMendez1b","antonioPerezGomez1","leonardoLopezPerez1","magdalenaGironLopez1","JoseDomingoVazquezLopez1a","JoseDomingoVazquezLopez1b","esc1_priCLV1","esc2_priCLV2","SQ","dsiSQ_E1","dsiSQ_E3"
1699,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1699,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1700,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1700,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1701,102,7,"cps",1,9,6,6,1,2,"Tuxtla Gutiérrez","0",1701,102,7,"cps",1,9,6,6,1,9,NA,14,14,9,23,9,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.174
1702,102,7,"cps",1,9,6,6,1,2,"Tuxtla Gutiérrez","0",1702,102,7,"cps",1,9,6,6,1,9,NA,14,14,9,23,9,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.174
1703,102,7,"cps",1,9,6,6,1,2,"Tuxtla Gutiérrez","0",1703,102,7,"cps",1,9,6,6,1,9,NA,14,14,9,23,9,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.174
1704,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1704,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1705,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1705,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1706,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1706,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1707,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1707,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1708,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1708,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1709,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1709,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1710,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1710,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1711,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1711,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1712,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1712,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444
1713,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1713,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444
1714,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1714,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444
1715,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1715,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444
1716,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1716,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444
1717,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1717,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444
1718,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1718,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444
1719,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1719,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444
1720,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1720,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444
1721,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1721,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,16,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1722,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1722,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1723,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1723,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1724,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1724,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1725,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1725,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1726,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1726,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1727,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1727,102,7,"cps",1,9,9,9,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1728,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1728,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444
1729,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1729,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444
1730,102,7,"cps",1,9,9,6,1,13,"Tuxtla Gutiérrez","0",1730,102,7,"cps",1,9,9,6,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444
1731,102,7,"cps",1,9,9,6,1,13,"Tuxtla Gutiérrez","0",1731,102,7,"cps",1,9,9,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1732,102,7,"cps",1,9,9,6,1,13,"Tuxtla Gutiérrez","0",1732,102,7,"cps",1,9,9,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1733,102,7,"cps",1,9,9,6,1,13,"Tuxtla Gutiérrez","0",1733,102,7,"cps",1,9,9,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1734,102,7,"cps",1,9,9,6,1,13,"Tuxtla Gutiérrez","0",1734,102,7,"cps",1,9,9,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1735,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1735,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1736,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1736,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1737,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1737,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1738,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1738,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1739,102,7,"cps",1,9,6,6,1,2,"Tuxtla Gutiérrez","0",1739,102,7,"cps",1,9,6,6,1,9,NA,14,14,9,23,9,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.174
1740,102,7,"cps",1,9,9,6,1,13,"Tuxtla Gutiérrez","0",1740,102,7,"cps",1,9,9,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1741,102,7,"cps",1,9,9,6,1,13,"Tuxtla Gutiérrez","0",1741,102,7,"cps",1,9,9,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1742,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1742,102,7,"cps",1,9,6,6,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444
1743,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1743,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444
1744,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1744,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282
1745,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1745,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1746,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1746,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1747,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1747,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1748,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1748,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1749,102,7,"cps",1,9,6,6,1,2,"Tuxtla Gutiérrez","0",1749,102,7,"cps",1,9,6,6,1,9,NA,15,15,9,24,9,"15","15","15","15","15","15","15","15",0,0,1,0.211,0.174
1750,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1750,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282
1751,102,7,"cps",1,9,9,9,1,13,"Tuxtla Gutiérrez","0",1751,102,7,"cps",1,9,9,9,1,22,NA,16,16,22,16,22,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.444
1752,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1752,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282
1753,102,7,"cps",1,9,6,6,1,13,"Tuxtla Gutiérrez","0",1753,102,7,"cps",1,9,6,6,1,22,NA,14,14,22,23,22,"14","14","14","14","14","14","14","14",0,0,1,0.316,0.444
1754,102,7,"cps",1,9,9,9,1,1,"Tuxtla Gutiérrez","0",1754,102,7,"cps",1,9,9,9,1,13,NA,16,16,13,16,13,"16","16","16","16","16","16","16","16",1,0,1,0.404,0.282
1755,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1755,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1756,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1756,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1757,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1757,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1758,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1758,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1759,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1759,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1760,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1760,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1761,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1761,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1762,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1762,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1763,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1763,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1764,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1764,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1765,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1765,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1766,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1766,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1767,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1767,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1768,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1768,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1769,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1769,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1770,103,7,"cps",5,11,11,13,16,16,"Huixtla","0",1770,103,7,"cps",5,11,11,13,16,15,NA,3,3,15,10,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459
1771,104,7,"cps",3,8,8,8,6,6,"Comitán","0",1771,104,7,"cps",3,8,8,8,6,8,NA,6,6,8,7,8,"6","6","6","6","6","6","Z","Z2",0,0,6,0.466,0.629
1772,104,7,"cps",3,8,8,8,6,6,"Comitán","0",1772,104,7,"cps",3,8,8,8,6,8,NA,6,6,8,7,8,"6","6","6","6","6","6","Z","Z2",0,0,6,0.466,0.629
1773,104,7,"cps",3,8,8,8,6,6,"Comitán","0",1773,104,7,"cps",3,8,8,8,6,8,NA,6,6,8,7,8,"6","6","6","6","6","6","Z","Z2",0,0,6,0.466,0.629
1774,104,7,"cps",3,8,8,8,6,6,"Comitán","0",1774,104,7,"cps",3,8,8,8,6,8,NA,6,6,8,7,8,"6","6","6","6","6","6","Z","Z2",0,0,6,0.466,0.629
1775,104,7,"cps",3,8,8,8,6,6,"Comitán","0",1775,104,7,"cps",3,8,8,8,6,8,NA,6,6,8,7,8,"6","6","6","6","6","6","Z","Z2",0,0,6,0.466,0.629
1776,104,7,"cps",3,8,8,8,6,6,"Comitán","0",1776,104,7,"cps",3,8,8,8,6,8,NA,6,6,8,7,8,"6","6","6","6","6","6","Z","Z2",0,0,6,0.466,0.629
1777,104,7,"cps",3,8,8,8,6,6,"Comitán","0",1777,104,7,"cps",3,8,8,8,6,8,NA,6,6,8,7,8,"6","6","6","6","6","6","Z","Z2",0,0,6,0.466,0.629
1778,105,7,"cps",5,12,11,12,24,24,"Cacahoatán","0",1778,105,7,"cps",5,12,11,12,24,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1779,105,7,"cps",5,12,11,12,24,24,"Cacahoatán","0",1779,105,7,"cps",5,12,11,12,24,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1780,105,7,"cps",5,12,11,12,24,24,"Cacahoatán","0",1780,105,7,"cps",5,12,11,12,24,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1781,105,7,"cps",5,12,11,12,24,24,"Cacahoatán","0",1781,105,7,"cps",5,12,11,12,24,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1782,105,7,"cps",5,12,11,12,24,24,"Cacahoatán","0",1782,105,7,"cps",5,12,11,12,24,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1783,105,7,"cps",5,12,11,12,24,24,"Cacahoatán","0",1783,105,7,"cps",5,12,11,12,24,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1784,105,7,"cps",5,12,11,12,24,24,"Cacahoatán","0",1784,105,7,"cps",5,12,11,12,24,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1785,105,7,"cps",5,12,11,12,24,24,"Cacahoatán","0",1785,105,7,"cps",5,12,11,12,24,19,NA,12,12,19,18,19,"12","12","12","12","12","12","12","12",0,0,24,0.538,0.7
1786,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1786,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1787,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1787,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1788,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1788,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1789,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1789,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1790,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1790,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1791,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1791,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1792,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1792,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1793,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1793,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1794,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1794,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1795,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1795,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1796,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1796,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1797,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1797,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1798,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1798,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1799,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1799,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1800,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1800,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1801,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1801,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1802,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1802,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1803,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1803,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1804,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1804,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1805,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1805,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1806,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1806,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1807,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1807,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1808,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1808,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1809,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1809,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1810,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1810,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1811,106,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",1811,106,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455
1812,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1812,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1813,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1813,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1814,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1814,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1815,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1815,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1816,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1816,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1817,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1817,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1818,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1818,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1819,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1819,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1820,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1820,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1821,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1821,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1822,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1822,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1823,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1823,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1824,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1824,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1825,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1825,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1826,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1826,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1827,107,7,"cps",7,11,7,7,16,18,"Mapastepec","0",1827,107,7,"cps",7,11,7,7,16,24,NA,3,3,24,3,24,"3","3","3","3","3","3","3","3",1,0,16,0.607,0.292
1828,108,7,"cps",8,6,10,10,23,23,"Villa Corzo","0",1828,108,7,"cps",8,6,10,10,23,7,NA,8,8,7,8,7,"8","8","8","8","8","8","8","8",1,0,23,0.34,0.515
1829,108,7,"cps",8,6,10,10,23,23,"Villa Corzo","0",1829,108,7,"cps",8,6,10,10,23,7,NA,8,8,7,8,7,"8","8","8","8","8","8","8","8",1,0,23,0.34,0.515
