"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2016","disloc2010","X","edon.y","munn.y","escenario1","escenario2","escenario3","clv1","pan_cnv2","esc1_CLV1","esc2_panCNV2","SQ","dsiSQ_E1","dsiSQ_E3","E1","dsiE1_E3"
1197,32,10,"dgo",4,3,3,3,6,14,1174,10,32,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1198,32,10,"dgo",4,3,3,3,6,14,1175,10,32,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1199,32,10,"dgo",4,3,3,3,6,14,1176,10,32,1,6,6,6,6,0,1,15,0.323,0.325,1,0.992
1200,33,10,"dgo",3,1,1,1,1,7,1177,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1201,33,10,"dgo",3,1,1,1,1,7,1178,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1202,33,10,"dgo",3,1,1,1,1,7,1179,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1203,33,10,"dgo",3,1,1,1,1,7,1180,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1204,33,10,"dgo",3,1,1,1,1,7,1181,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1205,33,10,"dgo",3,1,1,1,1,7,1182,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1206,33,10,"dgo",3,1,1,1,1,7,1183,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1207,33,10,"dgo",3,1,1,1,1,7,1184,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1208,33,10,"dgo",3,1,1,1,1,7,1185,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1209,33,10,"dgo",3,1,1,1,1,7,1186,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1210,33,10,"dgo",3,1,1,1,1,7,1187,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1211,33,10,"dgo",3,1,1,1,1,7,1188,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1212,33,10,"dgo",3,1,1,1,1,7,1189,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1213,33,10,"dgo",3,1,1,1,1,7,1190,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1214,33,10,"dgo",3,1,1,1,1,7,1191,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1215,33,10,"dgo",3,1,1,1,1,7,1192,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1217,33,10,"dgo",3,1,1,1,1,7,1193,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1218,33,10,"dgo",3,1,1,1,1,7,1194,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1219,33,10,"dgo",3,1,1,1,1,7,1195,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1220,33,10,"dgo",3,1,1,1,1,7,1196,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1221,33,10,"dgo",3,1,1,1,1,7,1197,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1222,33,10,"dgo",3,1,1,1,1,7,1198,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1223,33,10,"dgo",3,1,1,1,1,7,1199,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1224,33,10,"dgo",3,1,1,1,1,7,1200,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1225,33,10,"dgo",3,1,1,1,1,7,1201,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1226,33,10,"dgo",3,1,1,1,1,7,1202,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1227,33,10,"dgo",3,1,1,1,1,7,1203,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1228,33,10,"dgo",3,1,1,1,1,7,1204,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1229,33,10,"dgo",3,1,1,1,1,7,1205,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1230,33,10,"dgo",3,1,1,1,1,7,1206,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1231,33,10,"dgo",3,1,1,1,1,7,1207,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1232,33,10,"dgo",3,1,1,1,1,7,1208,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1233,33,10,"dgo",3,1,1,1,1,7,1209,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1234,33,10,"dgo",3,1,1,1,1,7,1210,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1235,33,10,"dgo",3,1,1,1,1,7,1211,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1236,33,10,"dgo",3,1,1,1,1,7,1212,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1237,33,10,"dgo",3,1,1,1,1,7,1213,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1238,33,10,"dgo",3,1,1,1,1,7,1214,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1240,33,10,"dgo",3,1,1,1,1,7,1215,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1241,33,10,"dgo",3,1,1,1,1,7,1216,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1242,33,10,"dgo",3,1,1,1,1,7,1217,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1243,33,10,"dgo",3,1,1,1,1,7,1218,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1244,33,10,"dgo",3,1,1,1,1,7,1219,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1245,33,10,"dgo",3,1,1,1,1,7,1220,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1246,33,10,"dgo",3,1,1,1,1,7,1221,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1247,33,10,"dgo",3,1,1,1,1,7,1222,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1248,33,10,"dgo",3,1,1,1,1,7,1223,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1249,33,10,"dgo",3,1,1,1,1,7,1224,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1250,33,10,"dgo",3,1,1,1,1,7,1225,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1251,33,10,"dgo",3,1,1,1,1,7,1226,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1252,33,10,"dgo",3,1,1,1,1,7,1227,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1253,33,10,"dgo",3,1,1,1,1,7,1228,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1254,33,10,"dgo",3,1,1,1,1,7,1229,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1255,33,10,"dgo",3,1,1,1,1,7,1230,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1256,33,10,"dgo",3,1,1,1,1,7,1231,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1257,33,10,"dgo",3,1,1,1,1,7,1232,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1258,33,10,"dgo",3,1,1,1,1,7,1233,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1259,33,10,"dgo",3,1,1,1,1,7,1234,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1260,33,10,"dgo",3,1,1,1,1,7,1235,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1261,33,10,"dgo",3,1,1,1,1,7,1236,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1262,33,10,"dgo",3,1,1,1,1,7,1237,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1263,34,10,"dgo",5,4,1,1,2,17,1238,10,34,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1264,34,10,"dgo",5,4,1,1,2,17,1239,10,34,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1265,34,10,"dgo",5,4,1,1,2,17,1240,10,34,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1266,34,10,"dgo",5,4,1,1,2,17,1241,10,34,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1267,34,10,"dgo",5,4,1,1,2,17,1242,10,34,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1268,34,10,"dgo",5,4,1,1,2,17,1243,10,34,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1269,34,10,"dgo",5,4,1,1,2,17,1244,10,34,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1270,34,10,"dgo",5,4,1,1,2,17,1245,10,34,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1271,34,10,"dgo",5,4,1,1,2,17,1246,10,34,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1272,34,10,"dgo",5,4,1,1,2,17,1247,10,34,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1273,34,10,"dgo",5,4,1,1,2,17,1248,10,34,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1274,35,10,"dgo",3,1,1,1,1,7,1249,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1275,35,10,"dgo",3,1,1,1,1,7,1250,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1276,35,10,"dgo",3,1,1,1,1,7,1251,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1277,35,10,"dgo",3,1,1,1,1,7,1252,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1278,35,10,"dgo",3,1,1,1,1,7,1253,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1279,35,10,"dgo",3,1,1,1,1,7,1254,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1280,35,10,"dgo",3,1,1,1,1,7,1255,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1281,35,10,"dgo",3,1,1,1,1,7,1256,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1282,35,10,"dgo",3,1,1,1,1,7,1257,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1283,35,10,"dgo",3,1,1,1,1,7,1258,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1284,35,10,"dgo",3,1,1,1,1,7,1259,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1285,35,10,"dgo",3,1,1,1,1,7,1260,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1286,35,10,"dgo",3,1,1,1,1,7,1261,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1287,35,10,"dgo",3,1,1,1,1,7,1262,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1288,35,10,"dgo",3,1,1,1,1,7,1263,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1289,35,10,"dgo",3,1,1,1,1,7,1264,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1290,35,10,"dgo",3,1,1,1,1,7,1265,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1291,35,10,"dgo",3,1,1,1,1,7,1266,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1292,35,10,"dgo",3,1,1,1,1,7,1267,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1293,35,10,"dgo",3,1,1,1,1,7,1268,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1294,35,10,"dgo",3,1,1,1,1,7,1269,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1295,35,10,"dgo",3,1,1,1,1,7,1270,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1296,35,10,"dgo",3,1,1,1,1,7,1271,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1297,35,10,"dgo",3,1,1,1,1,7,1272,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1298,35,10,"dgo",3,1,1,1,1,7,1273,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1299,35,10,"dgo",3,1,1,1,1,7,1274,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1300,35,10,"dgo",3,1,1,1,1,7,1275,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1301,35,10,"dgo",3,1,1,1,1,7,1276,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1302,35,10,"dgo",3,1,1,1,1,7,1277,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1304,35,10,"dgo",3,1,1,1,1,7,1278,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1305,35,10,"dgo",3,1,1,1,1,7,1279,10,35,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1306,36,10,"dgo",3,1,1,1,1,8,1280,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1307,36,10,"dgo",3,1,1,1,1,8,1281,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1308,36,10,"dgo",3,1,1,1,1,8,1282,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1309,36,10,"dgo",3,1,1,1,1,8,1283,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1310,36,10,"dgo",3,1,1,1,1,8,1284,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1311,36,10,"dgo",3,1,1,1,1,8,1285,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1312,36,10,"dgo",3,1,1,1,1,8,1286,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1313,36,10,"dgo",3,1,1,1,1,8,1287,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1314,36,10,"dgo",3,1,1,1,1,8,1288,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1315,36,10,"dgo",3,1,1,1,1,8,1289,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1316,36,10,"dgo",3,1,1,1,1,8,1290,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1317,36,10,"dgo",3,1,1,1,1,8,1291,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1318,36,10,"dgo",3,1,1,1,1,8,1292,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1319,36,10,"dgo",3,1,1,1,1,8,1293,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1320,36,10,"dgo",3,1,1,1,1,8,1294,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1321,36,10,"dgo",3,1,1,1,1,8,1295,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1322,36,10,"dgo",3,1,1,1,1,8,1296,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1323,36,10,"dgo",3,1,1,1,1,8,1297,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1324,36,10,"dgo",3,1,1,1,1,8,1298,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1325,36,10,"dgo",3,1,1,1,1,8,1299,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1326,36,10,"dgo",3,1,1,1,1,8,1300,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1327,36,10,"dgo",3,1,1,1,1,8,1301,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1328,36,10,"dgo",3,1,1,1,1,8,1302,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1329,36,10,"dgo",3,1,1,1,1,8,1303,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1330,36,10,"dgo",3,1,1,1,1,8,1304,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1331,36,10,"dgo",3,1,1,1,1,8,1305,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1332,36,10,"dgo",3,1,1,1,1,8,1306,10,36,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1333,37,10,"dgo",2,2,3,2,5,10,1307,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1334,37,10,"dgo",2,2,3,2,5,10,1308,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1335,37,10,"dgo",2,2,3,2,5,10,1309,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1336,37,10,"dgo",2,2,3,2,5,10,1310,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1337,37,10,"dgo",2,2,3,2,5,10,1311,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1338,37,10,"dgo",2,2,3,2,5,10,1312,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1339,37,10,"dgo",2,2,3,2,5,10,1313,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1340,37,10,"dgo",2,2,3,2,5,10,1314,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1341,37,10,"dgo",2,2,3,2,5,10,1315,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1342,37,10,"dgo",2,2,3,2,5,10,1316,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1344,37,10,"dgo",2,2,3,2,5,10,1317,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1345,37,10,"dgo",2,2,3,2,5,10,1318,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1346,37,10,"dgo",2,2,3,2,5,10,1319,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1347,37,10,"dgo",2,2,3,2,5,10,1320,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1348,37,10,"dgo",2,2,3,2,5,10,1321,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1349,37,10,"dgo",2,2,3,2,5,10,1322,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1350,37,10,"dgo",2,2,3,2,5,10,1323,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1351,37,10,"dgo",2,2,3,2,5,10,1324,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1352,37,10,"dgo",2,2,3,2,5,10,1325,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1353,37,10,"dgo",2,2,3,2,5,10,1326,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1354,37,10,"dgo",2,2,3,2,5,10,1327,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1355,37,10,"dgo",2,2,3,2,5,10,1328,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1356,37,10,"dgo",2,2,3,2,5,10,1329,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1357,37,10,"dgo",2,2,3,2,5,10,1330,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1358,37,10,"dgo",2,2,3,2,5,10,1331,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1359,37,10,"dgo",2,2,3,2,5,10,1332,10,37,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1360,38,10,"dgo",3,1,1,1,1,8,1333,10,38,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1361,38,10,"dgo",3,1,1,1,1,8,1334,10,38,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1362,38,10,"dgo",3,1,1,1,1,8,1335,10,38,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1363,38,10,"dgo",3,1,1,1,1,8,1336,10,38,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1364,38,10,"dgo",3,1,1,1,1,8,1337,10,38,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1365,38,10,"dgo",3,1,1,1,1,8,1338,10,38,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1367,38,10,"dgo",3,1,1,1,1,8,1339,10,38,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1368,38,10,"dgo",3,1,1,1,1,8,1340,10,38,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1369,38,10,"dgo",3,1,1,1,1,8,1341,10,38,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1370,38,10,"dgo",3,1,1,1,1,8,1342,10,38,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1371,38,10,"dgo",3,1,1,1,1,8,1343,10,38,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1372,38,10,"dgo",3,1,1,1,1,8,1344,10,38,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1373,38,10,"dgo",3,1,1,1,1,8,1345,10,38,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1374,39,10,"dgo",5,4,3,1,2,17,1346,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1375,39,10,"dgo",5,4,3,1,2,17,1347,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1376,39,10,"dgo",5,4,3,1,2,17,1348,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1377,39,10,"dgo",5,4,3,1,2,17,1349,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1378,39,10,"dgo",5,4,3,1,2,17,1350,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1379,39,10,"dgo",5,4,3,1,2,17,1351,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1380,39,10,"dgo",5,4,3,1,2,17,1352,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1381,39,10,"dgo",5,4,3,1,2,17,1353,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1382,39,10,"dgo",5,4,3,1,2,17,1354,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1383,39,10,"dgo",5,4,3,1,2,17,1355,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1384,39,10,"dgo",5,4,3,1,2,17,1356,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1385,39,10,"dgo",5,4,3,1,2,17,1357,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1386,39,10,"dgo",5,4,3,1,2,17,1358,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1387,39,10,"dgo",5,4,3,1,2,17,1359,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1388,39,10,"dgo",5,4,3,1,2,17,1360,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1389,39,10,"dgo",5,4,3,1,2,17,1361,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1390,39,10,"dgo",5,4,3,1,2,17,1362,10,39,5,2,2,2,2,0,1,17,0.392,0.392,5,1
1391,33,10,"dgo",5,1,1,1,1,7,1363,10,33,2,1,1,1,1,0,1,7,0.538,0.538,2,1
1392,13,10,"dgo",6,2,3,2,5,9,1364,10,13,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1393,13,10,"dgo",6,2,3,2,5,9,1365,10,13,4,5,5,5,5,0,1,9,0.288,0.295,4,0.991
1394,5,10,"dgo",1,4,4,4,12,2,1366,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1395,5,10,"dgo",1,4,4,4,12,2,1367,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1396,5,10,"dgo",1,4,4,4,12,2,1368,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1397,5,10,"dgo",1,4,4,4,12,2,1369,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1398,5,10,"dgo",1,4,4,4,12,2,1370,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1399,5,10,"dgo",1,4,4,4,12,2,1371,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1400,5,10,"dgo",1,4,4,4,12,2,1372,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1401,5,10,"dgo",1,4,4,4,12,2,1373,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1402,5,10,"dgo",1,4,4,4,12,2,1374,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1403,5,10,"dgo",1,4,4,4,12,2,1375,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1404,5,10,"dgo",1,4,4,4,12,2,1376,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1405,5,10,"dgo",1,4,4,4,12,2,1377,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1406,5,10,"dgo",1,4,4,4,12,2,1378,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1407,5,10,"dgo",1,4,4,4,12,2,1379,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1408,5,10,"dgo",1,4,4,4,12,2,1380,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1409,5,10,"dgo",1,4,4,4,12,2,1381,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1410,5,10,"dgo",1,4,4,4,12,2,1382,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1411,5,10,"dgo",1,4,4,4,12,2,1383,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1412,5,10,"dgo",1,4,4,4,12,2,1384,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1413,5,10,"dgo",1,4,4,4,12,2,1385,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1414,5,10,"dgo",1,4,4,4,12,2,1386,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1415,5,10,"dgo",1,4,4,4,12,2,1387,10,5,8,12,12,12,12,0,1,2,0.588,0.811,8,0.74
1416,7,10,"dgo",2,2,2,2,14,11,1388,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1417,7,10,"dgo",2,2,2,2,14,11,1389,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1418,7,10,"dgo",2,2,2,2,14,11,1390,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1419,7,10,"dgo",2,2,2,2,14,11,1391,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1420,7,10,"dgo",2,2,2,2,14,11,1392,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1421,7,10,"dgo",2,2,2,2,14,11,1393,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1422,7,10,"dgo",2,2,2,2,14,11,1394,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1423,7,10,"dgo",2,2,2,2,14,11,1395,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1424,7,10,"dgo",2,2,2,2,14,11,1396,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1425,7,10,"dgo",2,2,2,2,14,11,1397,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1426,7,10,"dgo",2,2,2,2,14,11,1398,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1427,7,10,"dgo",2,2,2,2,14,11,1399,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1428,7,10,"dgo",2,2,2,2,14,11,1400,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1429,7,10,"dgo",2,2,2,2,14,11,1401,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1430,7,10,"dgo",2,2,2,2,14,11,1402,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1431,7,10,"dgo",2,2,2,2,14,11,1403,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1432,7,10,"dgo",2,2,2,2,14,11,1404,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
1433,7,10,"dgo",2,2,2,2,14,11,1405,10,7,14,14,14,14,14,1,1,11,0.49,0.49,14,1
